,sentence,title,key,value
293,,0,0,0
294,additional advice,0,0,0
295,,0,0,0
296,,0,0,0
297,,0,0,0
298,no further information is available,0,0,0
299,,0,0,0
300,section 7 handling and storage,1,0,0
301,handling,0,0,0
302,handling,0,0,0
303,,0,0,0
304,,0,0,0
305,,0,0,0
306,avoid contact with skin and eyes,0,0,0
307,keep container closed when not in use,0,0,0
308,handle as an industrial chemical,0,0,0
309,keep away from oxidizing agents,0,0,0
310,,0,0,0
311,,0,0,0
312,,0,0,0
313,keep in a dry cool and well ventilated place,0,0,0
314,keep away from strong acids,0,0,0
315,keep away from strong bases,0,0,0
316,,0,0,0
317,storage,0,0,0
318,advice on common storage,0,0,0
319,,0,0,0
320,section 8 exposure controls personal protection,1,0,0
321,exposure guidelines,0,0,0
322,components with workplace control parameters,0,0,0
323,components,0,0,0
324,,0,0,0
325,cas no,0,0,0
326,,0,0,0
327,value,0,0,0
328,,0,0,0
329,polyether,0,0,0
330,,0,0,0
331,,0,0,0
332,,0,0,0
333,twa,0,0,0
334,,0,0,0
335,control,0,0,0
336,parameters,0,0,0
337,10 mg m3,0,0,0
338,,0,0,0
339,update,0,0,0
340,,0,0,0
341,basis,0,0,0
342,us aiha,0,0,0
343,weel,0,0,0
344,,0,0,0
345,engineering measures,0,0,0
346,engineering measures,0,0,0
347,,0,0,0
348,use with local exhaust ventilation,0,0,0
349,,0,0,0
350,personal protective equipment,0,0,0
351,eye protection,0,0,0
352,,0,0,0
353,goggles,0,0,0
354,safety glasses with side shields,0,0,0
355,,0,0,0
356,hand protection,0,0,0
357,,0,0,0
358,neoprene gloves,0,0,0
359,,0,0,0
360,skin and body protection,0,0,0
361,,0,0,0
362,choose body protection according to the amount and,0,0,0
363,concentration of the dangerous substance at the work place,0,0,0
364,,0,0,0
365,respiratory protection,0,0,0
366,,0,0,0
367,if handling heated or misted product in a poorly ventilated,0,0,0
368,area wear a properly fitted respirator niosh during,0,0,0
369,exposure,0,0,0
370,4 9,0,0,0
371,,0,0,0
372,material safety data sheet,0,0,0
373,,0,0,0
374,byk 349,0,0,0
375,version 5,0,0,0
376,,0,0,0
377,hygiene measures,0,0,0
378,,0,0,0
379,revision date 02 04 2011,0,0,0
380,,0,0,0
381,handle in accordance with good industrial hygiene and safety,0,0,0
382,practice,0,0,0
383,clean long legged long sleeved work clothes,0,0,0
384,if splashing is possible wear chemically resistant protective,0,0,0
385,clothing,0,0,0
386,,0,0,0
387,section 9 physical and chemical properties,1,0,0
388,form,0,0,0
389,colour,0,0,0
390,odour,0,0,0
391,odor threshold,0,0,0
392,flash point,0,0,0
393,,0,0,0
394,,0,0,0
395,,0,0,0
396,,0,0,0
397,,0,0,0
398,,0,0,0
399,,0,0,0
400,liquid,0,0,0
401,light brown,0,0,0
402,not significant,0,0,0
403,no data available,0,0,0
404,100 c 212 f,0,0,0
405,method 49 pensky martens,0,0,0
406,,0,0,0
407,ignition temperature,0,0,0
408,lower explosion limit,0,0,0
409,upper explosion limit,0,0,0
410,ph,0,0,0
411,freezing point,0,0,0
412,boiling point,0,0,0
413,vapour pressure,0,0,0
414,evaporation rate,0,0,0
415,density,0,0,0
416,,0,0,0
417,,0,0,0
418,,0,0,0
419,,0,0,0
420,,0,0,0
421,,0,0,0
422,,0,0,0
423,,0,0,0
424,,0,0,0
425,,0,0,0
426,,0,0,0
427,no data available,0,0,0
428,no data available,0,0,0
429,no data available,0,0,0
430,no data available,0,0,0
431,no data available,0,0,0
432,no data available,0,0,0
433,no data available,0,0,0
434,no data available,0,0,0
435,1 037 g cm3,0,0,0
436,at 20 c 68 f 1 013 hpa,0,0,0
437,method din en iso 2811 3,0,0,0
438,,0,0,0
439,bulk density,0,0,0
440,,0,0,0
441,not applicable,0,0,0
442,,0,0,0
443,water solubility,0,0,0
444,,0,0,0
445,completely miscible,0,0,0
446,,0,0,0
447,partition coefficient noctanol water,0,0,0
448,viscosity dynamic,0,0,0
449,,0,0,0
450,no data available,0,0,0
451,100 mpa s,0,0,0
452,at 20 c 68 f,0,0,0
453,method 11 nv 20 c,0,0,0
454,at 40 c 104 f,0,0,0
455,no data available,0,0,0
456,,0,0,0
457,viscosity kinematic,0,0,0
458,,0,0,0
459,96 43 mm2 s,0,0,0
460,at 20 c 68 f,0,0,0
461,,0,0,0
462,relative vapour density,0,0,0
463,,0,0,0
464,no data available,0,0,0
465,,0,0,0
466,section 10 stability and reactivity,1,0,0
467,conditions to avoid,0,0,0
468,,0,0,0
469,print date 02 04 2011,0,0,0
470,,0,0,0
471,none known,0,0,0
472,,0,0,0
473,5 9,0,0,0
474,,0,0,0
475,material safety data sheet,0,0,0
476,,0,0,0
477,byk 349,0,0,0
478,version 5,0,0,0
479,,0,0,0
480,revision date 02 04 2011,0,0,0
481,,0,0,0
482,materials to avoid,0,0,0
483,,0,0,0
484,acids,0,0,0
485,bases,0,0,0
486,strong oxidizing agents,0,0,0
487,,0,0,0
488,hazardous decomposition,0,0,0
489,products,0,0,0
490,chemical stability,0,0,0
491,,0,0,0
492,none expected,0,0,0
493,,0,0,0
494,print date 02 04 2011,0,0,0
495,,0,0,0
496,stable polymerization will not occur,0,0,0
497,,0,0,0
498,section 11 toxicological information,1,0,0
499,acute oral toxicity product,0,0,0
500,,0,0,0
501,,0,0,0
502,,0,0,0
503,no data available,0,0,0
504,,0,0,0
505,acute oral toxicity,0,0,0
506,component,0,0,0
507,,0,0,0
508,,0,0,0
509,,0,0,0
510,component polyether,0,0,0
511,ld50 rat,0,0,0
512,dose 2 000 mg kg,0,0,0
513,,0,0,0
514,acute dermal toxicity,0,0,0
515,component,0,0,0
516,,0,0,0
517,,0,0,0
518,,0,0,0
519,component polyether,0,0,0
520,ld50 rabbit,0,0,0
521,dose 2 000 mg kg,0,0,0
522,,0,0,0
523,skin irritation product,0,0,0
524,,0,0,0
525,,0,0,0
526,,0,0,0
527,no data available,0,0,0
528,,0,0,0
529,skin irritation component,0,0,0
530,,0,0,0
531,,0,0,0
532,,0,0,0
533,component polyether,0,0,0
534,rabbit,0,0,0
535,result moderate skin irritation,0,0,0
536,,0,0,0
537,eye irritation product,0,0,0
538,,0,0,0
539,,0,0,0
540,,0,0,0
541,no data available,0,0,0
542,,0,0,0
543,eye irritation component,0,0,0
544,,0,0,0
545,,0,0,0
546,,0,0,0
547,component polyether,0,0,0
548,rabbit,0,0,0
549,result moderate eye irritation,0,0,0
550,,0,0,0
551,sensitisation product,0,0,0
552,,0,0,0
553,,0,0,0
554,,0,0,0
555,no data available,0,0,0
556,,0,0,0
557,further information,0,0,0
558,product,0,0,0
559,,0,0,0
560,,0,0,0
561,,0,0,0
562,no data available,0,0,0
563,,0,0,0
564,section 12 ecological information,1,0,0
565,additional ecological,0,0,0
566,information product,0,0,0
567,,0,0,0
568,,0,0,0
569,,0,0,0
570,there is no data available for this product,0,0,0
571,,0,0,0
572,section 13 disposal considerations,1,0,0
573,further information,0,0,0
574,,0,0,0
575,,0,0,0
576,,0,0,0
577,dispose of in accordance with applicable local municipal,0,0,0
578,state provincial and federal regulations,0,0,0
579,,0,0,0
580,6 9,0,0,0
581,,0,0,0
582,material safety data sheet,0,0,0
583,,0,0,0
584,byk 349,0,0,0
585,version 5,0,0,0
586,,0,0,0
587,revision date 02 04 2011,0,0,0
588,,0,0,0
589,print date 02 04 2011,0,0,0
590,,0,0,0
591,section 14 transport information,1,0,0
592,container sizes 55 gallon drums 5 or 6 gallon pails 2oz 16oz samples,0,0,0
593,dot,0,0,0
594,,0,0,0
595,not dangerous goods,0,0,0
596,,0,0,0
597,iata,0,0,0
598,,0,0,0
599,not dangerous goods,0,0,0
600,,0,0,0
601,imdg_us not dangerous goods,0,0,0
602,section 15 regulatory information,1,0,0
603,,0,0,0
604,hmis classification,0,0,0
605,,0,0,0
606,health hazard 2,0,0,0
607,flammability 1,0,0,0
608,reactivity 0,0,0,0
609,ppi b,0,0,0
610,,0,0,0
611,national fire protection,0,0,0
612,association nfpa class,0,0,0
613,,0,0,0
614,iiib,0,0,0
615,,0,0,0
616,emergency planning community right to know epcra,0,0,0
617,sara 302 components,0,0,0
618,,0,0,0
619,not applicable,0,0,0
620,,0,0,0
621,if listed below this product contains toxic chemical s subject to the reporting requirements of section,0,0,0
622,313 of title iii of the superfund amendments and reauthorization act of 1986 and 40 cfr part 372,0,0,0
623,sara 311 312 hazards,0,0,0
624,,0,0,0
625,acute health hazard,0,0,0
626,,0,0,0
627,toxic substances control act tsca,0,0,0
628,tsca status,0,0,0
629,we certify that all of the components of this product are either,0,0,0
630,listed on the tsca inventory or are not subject to the,0,0,0
631,notification requirements per 40 cfr 720 30 h,0,0,0
632,section 4 12 b,0,0,0
633,,0,0,0
634,not applicable,0,0,0
635,,0,0,0
636,clean air act related information,0,0,0
637,non volatile wt,0,0,0
638,,0,0,0
639,94,0,0,0
640,method 22 10min 150 c,0,0,0
641,din en iso 3251,0,0,0
642,,0,0,0
643,non volatile information is not a specification,0,0,0
644,7 9,0,0,0
645,,0,0,0
646,material safety data sheet,0,0,0
647,,0,0,0
648,byk 349,0,0,0
649,version 5,0,0,0
650,,0,0,0
651,revision date 02 04 2011,0,0,0
652,,0,0,0
653,print date 02 04 2011,0,0,0
654,,0,0,0
655,hazardous air pollutants,0,0,0
656,if not listed above this product does not contain haps at 1 or 0 1 or greater refer to section 3,0,0,0
657,for hap weight percentage,0,0,0
658,resource conservation and recovery act,0,0,0
659,epa hazardous waste,0,0,0
660,code s,0,0,0
661,,0,0,0
662,,0,0,0
663,,0,0,0
664,not applicable,0,0,0
665,,0,0,0
666,state laws,0,0,0
667,massachusetts right to,0,0,0
668,know components,0,0,0
669,,0,0,0
670,no components are subject to the massachusetts right to know,0,0,0
671,act,0,0,0
672,,0,0,0
673,pennsylvania right to,0,0,0
674,know components,0,0,0
675,,0,0,0
676,,0,0,0
677,,0,0,0
678,polyether,0,0,0
679,,0,0,0
680,new jersey right to,0,0,0
681,know components,0,0,0
682,,0,0,0
683,,0,0,0
684,,0,0,0
685,,0,0,0
686,,0,0,0
687,polyether,0,0,0
688,,0,0,0
689,,0,0,0
690,,0,0,0
691,new jersey trade secret,0,0,0
692,registry number for the,0,0,0
693,product nj tsrn,0,0,0
694,,0,0,0
695,800963 5237,0,0,0
696,,0,0,0
697,california prop 65,0,0,0
698,components,0,0,0
699,,0,0,0
700,warning this product contains a chemical s known to the,0,0,0
701,state of california to cause cancer and birth defects or other,0,0,0
702,reproductive harm,0,0,0
703,contains or trace concentrations ethylene oxide,0,0,0
704,,0,0,0
705,coneg heavy metal we certify that this product does not contain lead mercury cadmium or,0,0,0
706,hexavalent chromium in the sum concentration of 100 ppm by weight or greater,0,0,0
707,canadian environmental protection act,0,0,0
708,domestic substances list,0,0,0
709,dsl status,0,0,0
710,,0,0,0
711,whmis classification,0,0,0
712,,0,0,0
713,we certify that all of the components of this product are listed,0,0,0
714,on the dsl,0,0,0
715,d2b,0,0,0
716,,0,0,0
717,8 9,0,0,0
718,,0,0,0
719,material safety data sheet,0,0,0
720,,0,0,0
721,byk 349,0,0,0
722,version 5,0,0,0
723,,0,0,0
724,revision date 02 04 2011,0,0,0
725,,0,0,0
726,print date 02 04 2011,0,0,0
727,,0,0,0
728,section 16 other information,1,0,0
729,further information,0,0,0
730,the information provided in this safety data sheet is correct to the best of our knowledge,0,0,0
731,information and belief at the date of its publication the information given is designed only as a,0,0,0
732,guidance for safe handling use processing storage transportation disposal and release and is,0,0,0
733,not to be considered a warranty or quality specification the information relates only to the,0,0,0
734,specific material designated and may not be valid for such material used in combination with any,0,0,0
735,other materials or in any process unless specified in the text,0,0,0
736,,0,0,0
737,9 9,0,0,0
738,,0,0,0
739,,0,0,0
