,sentence,title,key,value
198,the exact percentages of the ingredients of this mixture are considered to be proprietary and are,0,0,0
199,withheld in accordance with the provisions of paragraph i of 1910 1200 of 29 cfr 1910 1200 trade,0,0,0
200,secrets,0,0,0
201,,0,0,0
202,,0,0,0
203,4 first aid measures,1,0,0
204,description of first aid measures,0,0,0
205,general information,0,0,0
206,symptoms of poisoning may occur after exposure to dust fumes or particulates seek medical attention,0,0,0
207,if feeling unwell,0,0,0
208,after inhalation in case of unconsciousness place patient stably in side position for transportation,0,0,0
209,after skin contact,0,0,0
210,immediately wash with water and soap and rinse thoroughly,0,0,0
211,if skin irritation occurs consult a doctor,0,0,0
212,after eye contact,0,0,0
213,rinse opened eye for several minutes under running water then consult a doctor,0,0,0
214,if easy to do so remove contact lenses if worn,0,0,0
215,if eye irritation occurs consult a doctor,0,0,0
216,after swallowing if swallowed and symptoms occur consult a doctor,0,0,0
217,information for doctor,0,0,0
218,most important symptoms and effects both acute and delayed,0,0,0
219,no further relevant information available,0,0,0
220,indication of any immediate medical attention and special treatment needed,0,0,0
221,no further relevant information available,0,0,0
222,,0,0,0
223,,0,0,0
224,,0,0,0
225,5 fire fighting measures,1,0,0
226,extinguishing media,0,0,0
227,suitable extinguishing agents use fire fighting measures that suit the environment,0,0,0
228,special hazards arising from the substance or mixture no further relevant information available,0,0,0
229,advice for firefighters,0,0,0
230,protective equipment,0,0,0
231,as in any fire wear self contained breathing apparatus pressure demand niosh approved or,0,0,0
232,equivalent and full protective gear to prevent contact with skin and eyes,0,0,0
233,,0,0,0
234,,0,0,0
235,,0,0,0
236,6 accidental release measures,1,0,0
237,personal precautions protective equipment and emergency procedures not required,0,0,0
238,environmental precautions,0,0,0
239,dilute with plenty of water,0,0,0
240,do not allow to enter sewers surface or ground water,0,0,0
241,,0,0,0
242,contd on page 4,0,0,0
243,us,0,0,0
244,,0,0,0
245,44 2 2,0,0,0
246,,0,0,0
247,page 4 11,0,0,0
248,,0,0,0
249,safety data sheet sds,0,0,0
250,osha hazcom standard 29 cfr 1910 1200 g and ghs rev 03,0,0,0
251,,0,0,0
252,issue date 02 13 2017,0,0,0
253,,0,0,0
254,reviewed on 02 13 2017,0,0,0
255,,0,0,0
256,trade name hydrogen peroxide 35,0,0,0
257,methods and material for containment and cleaning up,0,0,0
258,absorb with liquid binding material i e sand diatomite acid binders universal binders sawdust,0,0,0
259,dispose contaminated material as waste according to section 13,0,0,0
260,ensure adequate ventilation,0,0,0
261,dispose of the collected material according to regulations,0,0,0
262,reference to other sections,0,0,0
263,see section 7 for information on safe handling,0,0,0
264,see section 8 for information on personal protection equipment,0,0,0
265,see section 13 for disposal information,0,0,0
266,protective action criteria for chemicals,0,0,0
267,pac 1,0,0,0
268,7722 84 1 hydrogen peroxide solution,0,0,0
269,10 ppm,0,0,0
270,,0,0,0
271,,0,0,0
272,,0,0,0
273,pac 2,0,0,0
274,7722 84 1 hydrogen peroxide solution,0,0,0
275,,0,0,0
276,50 ppm,0,0,0
277,,0,0,0
278,pac 3,0,0,0
279,7722 84 1 hydrogen peroxide solution,0,0,0
280,,0,0,0
281,100 ppm,0,0,0
282,,0,0,0
283,7 handling and storage,1,0,0
284,handling,0,0,0
285,precautions for safe handling,0,0,0
286,ensure good ventilation exhaustion at the workplace,0,0,0
287,prevent formation of aerosols,0,0,0
288,information about protection against explosions and fires no special measures required,0,0,0
289,conditions for safe storage including any incompatibilities,0,0,0
290,storage,0,0,0
291,requirements to be met by storerooms and receptacles store in the original container,0,0,0
292,information about storage in one common storage facility not required,0,0,0
293,further information about storage conditions none,0,0,0
294,specific end use s no further relevant information available,0,0,0
295,,0,0,0
296,,0,0,0
297,,0,0,0
298,8 exposure controls personal protection,1,0,0
299,additional information about design of technical systems no further data see section 7,0,0,0
300,control parameters,0,0,0
301,components with occupational exposure limits,0,0,0
302,7722 84 1 hydrogen peroxide solution,0,0,0
303,pel long term value 1 4 mg m³ 1 ppm,0,0,0
304,rel long term value 1 4 mg m³ 1 ppm,0,0,0
305,tlv long term value 1 4 mg m³ 1 ppm,0,0,0
306,additional information the lists that were valid during the creation of this sds were used as basis,0,0,0
307,,0,0,0
308,contd on page 5,0,0,0
309,us,0,0,0
310,,0,0,0
311,44 2 2,0,0,0
312,,0,0,0
313,page 5 11,0,0,0
314,,0,0,0
315,safety data sheet sds,0,0,0
316,osha hazcom standard 29 cfr 1910 1200 g and ghs rev 03,0,0,0
317,,0,0,0
318,issue date 02 13 2017,0,0,0
319,,0,0,0
320,reviewed on 02 13 2017,0,0,0
321,,0,0,0
322,trade name hydrogen peroxide 35,0,0,0
323,exposure controls,0,0,0
324,personal protective equipment,0,0,0
325,general protective and hygienic measures,0,0,0
326,the usual precautionary measures for handling chemicals should be followed,0,0,0
327,keep away from foodstuffs beverages and feed,0,0,0
328,immediately remove all soiled and contaminated clothing and wash before reuse,0,0,0
329,wash hands before breaks and at the end of work,0,0,0
330,avoid contact with the eyes and skin,0,0,0
331,breathing equipment,0,0,0
332,in case of brief exposure or low pollution use respiratory filter device in case of intensive or longer,0,0,0
333,exposure use respiratory protective device that is independent of circulating air,0,0,0
334,protection of hands,0,0,0
335,,0,0,0
336,s,0,0,0
337,_,0,0,0
338,,0,0,0
339,protective gloves,0,0,0
340,,0,0,0
341,the glove material has to be impermeable and resistant to the product the substance the preparation,0,0,0
342,due to missing tests no recommendation to the glove material can be given for the product the,0,0,0
343,preparation the chemical mixture,0,0,0
344,select glove material based on penetration times rates of diffusion and degradation,0,0,0
345,material of gloves,0,0,0
346,the selection of the suitable gloves does not only depend on the material but also on further marks of,0,0,0
347,quality and varies from manufacturer to manufacturer as the product is a preparation of several,0,0,0
348,substances the resistance of the glove material cannot be calculated in advance and has therefore to,0,0,0
349,be checked prior to the application,0,0,0
350,penetration time of glove material,0,0,0
351,the exact break through time has to be determined and observed by the manufacturer of the protective,0,0,0
352,gloves,0,0,0
353,eye protection,0,0,0
354,,0,0,0
355,r,0,0,0
356,_,0,0,0
357,,0,0,0
358,,0,0,0
359,tightly sealed goggles,0,0,0
360,,0,0,0
361,9 physical and chemical properties,1,0,0
362,information on basic physical and chemical properties,0,0,0
363,general information,0,0,0
364,appearance,0,0,0
365,liquid,0,0,0
366,form,0,0,0
367,colorless,0,0,0
368,color,0,0,0
369,odor,0,0,0
370,slight,0,0,0
371,odor threshold,0,0,0
372,not determined,0,0,0
373,ph value 20 c 68 f,0,0,0
374,,0,0,0
375,5 5,0,0,0
376,,0,0,0
377,change in condition,0,0,0
378,melting point melting range,0,0,0
379,,0,0,0
380,not determined,0,0,0
381,,0,0,0
382,contd on page 6,0,0,0
383,us,0,0,0
384,,0,0,0
385,44 2 2,0,0,0
386,,0,0,0
387,page 6 11,0,0,0
388,,0,0,0
389,safety data sheet sds,0,0,0
390,osha hazcom standard 29 cfr 1910 1200 g and ghs rev 03,0,0,0
391,,0,0,0
392,issue date 02 13 2017,0,0,0
393,,0,0,0
394,reviewed on 02 13 2017,0,0,0
395,,0,0,0
396,trade name hydrogen peroxide 35,0,0,0
397,boiling point boiling range,0,0,0
398,,0,0,0
399,100 c 212 f,0,0,0
400,,0,0,0
401,flash point,0,0,0
402,,0,0,0
403,none,0,0,0
404,,0,0,0
405,flammability solid gaseous,0,0,0
406,,0,0,0
407,not applicable,0,0,0
408,,0,0,0
409,ignition temperature,0,0,0
410,,0,0,0
411,not determined,0,0,0
412,,0,0,0
413,decomposition temperature,0,0,0
414,,0,0,0
415,not determined,0,0,0
416,,0,0,0
417,auto igniting,0,0,0
418,,0,0,0
419,product is not self igniting,0,0,0
420,,0,0,0
421,danger of explosion,0,0,0
422,,0,0,0
423,product does not present an explosion hazard,0,0,0
424,explosive when mixed with combustible material,0,0,0
425,,0,0,0
426,explosion limits,0,0,0
427,lower,0,0,0
428,upper,0,0,0
429,,0,0,0
430,0 0 vol,0,0,0
431,0 0 vol,0,0,0
432,,0,0,0
433,vapor pressure 20 c 68 f,0,0,0
434,,0,0,0
435,23 hpa 17 mm hg,0,0,0
436,,0,0,0
437,density 20 c 68 f,0,0,0
438,relative density,0,0,0
439,vapor density,0,0,0
440,evaporation rate,0,0,0
441,,0,0,0
442,1 158 g cm³ 9 664 lbs gal,0,0,0
443,not determined,0,0,0
444,not determined,0,0,0
445,not determined,0,0,0
446,,0,0,0
447,solubility in miscibility with,0,0,0
448,water,0,0,0
449,,0,0,0
450,fully miscible,0,0,0
451,,0,0,0
452,partition coefficient n octanol water not determined,0,0,0
453,viscosity,0,0,0
454,dynamic 20 c 68 f,0,0,0
455,kinematic,0,0,0
456,,0,0,0
457,1 mpas,0,0,0
458,not determined,0,0,0
459,,0,0,0
460,solvent content,0,0,0
461,organic solvents,0,0,0
462,water,0,0,0
463,other information,0,0,0
464,,0,0,0
465,0 0,0,0,0
466,65 0,0,0,0
467,no further relevant information available,0,0,0
468,,0,0,0
469,10 stability and reactivity,1,0,0
470,reactivity no further relevant information available,0,0,0
471,chemical stability stable under normal conditions,0,0,0
472,thermal decomposition conditions to be avoided,0,0,0
473,no decomposition if used according to specifications,0,0,0
474,possibility of hazardous reactions no dangerous reactions known,0,0,0
475,conditions to avoid no further relevant information available,0,0,0
476,incompatible materials no further relevant information available,0,0,0
477,hazardous decomposition products no dangerous decomposition products known,0,0,0
478,us,0,0,0
479,,0,0,0
480,contd on page 7,0,0,0
481,,0,0,0
482,44 2 2,0,0,0
483,,0,0,0
484,page 7 11,0,0,0
485,,0,0,0
486,safety data sheet sds,0,0,0
487,osha hazcom standard 29 cfr 1910 1200 g and ghs rev 03,0,0,0
488,,0,0,0
489,issue date 02 13 2017,0,0,0
490,,0,0,0
491,reviewed on 02 13 2017,0,0,0
492,,0,0,0
493,trade name hydrogen peroxide 35,0,0,0
494,,0,0,0
495,,0,0,0
496,,0,0,0
497,11 toxicological information,1,0,0
498,information on toxicological effects,0,0,0
499,acute toxicity,0,0,0
500,ld lc50 values that are relevant for classification,0,0,0
501,7722 84 1 hydrogen peroxide solution,0,0,0
502,oral,0,0,0
503,ld50,0,0,0
504,2000 mg kg mouse,0,0,0
505,820 mg kg rabbit,0,0,0
506,dermal,0,0,0
507,ld50,0,0,0
508,4060 mg kg rat,0,0,0
509,inhalative lc50 96 hours 2000 mg l rat,0,0,0
510,primary irritant effect,0,0,0
511,on the skin irritant to skin and mucous membranes,0,0,0
512,on the eye,0,0,0
513,strong irritant with the danger of severe eye injury,0,0,0
514,causes serious eye irritation,0,0,0
515,additional toxicological information,0,0,0
516,the product shows the following dangers according to internally approved calculation methods for,0,0,0
517,preparations,0,0,0
518,irritant,0,0,0
519,carcinogenic categories,0,0,0
520,iarc international agency for research on cancer,0,0,0
521,7722 84 1 hydrogen peroxide solution,0,0,0
522,,0,0,0
523,3,0,0,0
524,,0,0,0
525,ntp national toxicology program,0,0,0
526,none of the ingredients are listed,0,0,0
527,osha ca occupational safety health administration,0,0,0
528,none of the ingredients are listed,0,0,0
529,,0,0,0
530,,0,0,0
531,12 ecological information,1,0,0
532,toxicity,0,0,0
533,aquatic toxicity no further relevant information available,0,0,0
534,persistence and degradability no further relevant information available,0,0,0
535,behavior in environmental systems,0,0,0
536,bioaccumulative potential no further relevant information available,0,0,0
537,mobility in soil no further relevant information available,0,0,0
538,additional ecological information,0,0,0
539,general notes,0,0,0
540,do not allow undiluted product or product that has not been neutralized to reach ground water water,0,0,0
541,course or sewage system,0,0,0
542,results of pbt and vpvb assessment,0,0,0
543,pbt not applicable,0,0,0
544,vpvb not applicable,0,0,0
545,,0,0,0
546,contd on page 8,0,0,0
547,us,0,0,0
548,,0,0,0
549,44 2 2,0,0,0
550,,0,0,0
551,page 8 11,0,0,0
552,,0,0,0
553,safety data sheet sds,0,0,0
554,osha hazcom standard 29 cfr 1910 1200 g and ghs rev 03,0,0,0
555,,0,0,0
556,issue date 02 13 2017,0,0,0
557,,0,0,0
558,reviewed on 02 13 2017,0,0,0
559,,0,0,0
560,trade name hydrogen peroxide 35,0,0,0
561,other adverse effects no further relevant information available,0,0,0
562,,0,0,0
563,13 disposal considerations,1,0,0
564,waste treatment methods,0,0,0
565,recommendation,0,0,0
566,observe all federal state and local environmental regulations when disposing of this material,0,0,0
567,uncleaned packagings,0,0,0
568,recommendation disposal must be made according to official regulations,0,0,0
569,recommended cleansing agent water if necessary with cleansing agents,0,0,0
570,,0,0,0
571,,0,0,0
572,14 transport information,1,0,0
573,un number,0,0,0
574,dot adr adn imdg iata,0,0,0
575,un proper shipping name,0,0,0
576,dot,0,0,0
577,adr adn,0,0,0
578,imdg iata,0,0,0
579,transport hazard class es,0,0,0
580,,0,0,0
581,un2014,0,0,0
582,hydrogen peroxide aqueous solutions,0,0,0
583,un2014 hydrogen peroxide aqueous solutions,0,0,0
584,hydrogen peroxide aqueous solution,0,0,0
585,,0,0,0
586,dot,0,0,0
587,,0,0,0
588,,0,0,0
589,a,0,0,0
590,o,0,0,0
591,c,0,0,0
592,d,0,0,0
593,class,0,0,0
594,label,0,0,0
595,,0,0,0
596,5 1 oxidizing substances,0,0,0
597,8,0,0,0
598,,0,0,0
599,adr adn,0,0,0
600,,0,0,0
601,,0,0,0
602,a,0,0,0
603,o,0,0,0
604,c,0,0,0
605,d,0,0,0
606,class,0,0,0
607,label,0,0,0
608,,0,0,0
609,5 1 oc1 oxidizing substances,0,0,0
610,8,0,0,0
611,,0,0,0
612,imdg iata,0,0,0
613,,0,0,0
614,,0,0,0
615,a,0,0,0
616,o,0,0,0
617,c,0,0,0
618,d,0,0,0
619,class,0,0,0
620,label,0,0,0
621,packing group,0,0,0
622,dot adr adn imdg iata,0,0,0
623,environmental hazards,0,0,0
624,,0,0,0
625,5 1 oxidizing substances,0,0,0
626,8,0,0,0
627,ii,0,0,0
628,not applicable,0,0,0
629,,0,0,0
630,contd on page 9,0,0,0
631,us,0,0,0
632,,0,0,0
633,44 2 2,0,0,0
634,,0,0,0
635,page 9 11,0,0,0
636,,0,0,0
637,safety data sheet sds,0,0,0
638,osha hazcom standard 29 cfr 1910 1200 g and ghs rev 03,0,0,0
639,,0,0,0
640,issue date 02 13 2017,0,0,0
641,,0,0,0
642,reviewed on 02 13 2017,0,0,0
643,,0,0,0
644,trade name hydrogen peroxide 35,0,0,0
645,special precautions for user,0,0,0
646,danger code kemler,0,0,0
647,ems number,0,0,0
648,segregation groups,0,0,0
649,stowage category,0,0,0
650,stowage code,0,0,0
651,segregation code,0,0,0
652,,0,0,0
653,warning oxidizing substances,0,0,0
654,80,0,0,0
655,f h s q,0,0,0
656,peroxides,0,0,0
657,d,0,0,0
658,sw1 protected from sources of heat,0,0,0
659,sg16 stow separated from class 4 1,0,0,0
660,sg59 stow separated from permanganates,0,0,0
661,sg72 see 7 2 6 3 2,0,0,0
662,,0,0,0
663,transport in bulk according to annex ii of,0,0,0
664,not applicable,0,0,0
665,marpol73 78 and the ibc code,0,0,0
666,transport additional information,0,0,0
667,dot,0,0,0
668,quantity limitations,0,0,0
669,adr adn,0,0,0
670,excepted quantities eq,0,0,0
671,,0,0,0
672,imdg,0,0,0
673,limited quantities lq,0,0,0
674,excepted quantities eq,0,0,0
675,un model regulation,0,0,0
676,,0,0,0
677,,0,0,0
678,,0,0,0
679,on passenger aircraft rail 1 l,0,0,0
680,on cargo aircraft only 30 l,0,0,0
681,code e2,0,0,0
682,maximum net quantity per inner packaging 30 ml,0,0,0
683,maximum net quantity per outer packaging 500 ml,0,0,0
684,1l,0,0,0
685,code e2,0,0,0
686,maximum net quantity per inner packaging 30 ml,0,0,0
687,maximum net quantity per outer packaging 500 ml,0,0,0
688,un 2014 hydrogen peroxide aqueous,0,0,0
689,solutions 8 ii,0,0,0
690,,0,0,0
691,15 regulatory information,1,0,0
692,safety health and environmental regulations legislation specific for the substance or mixture,0,0,0
693,sara superfund amendments and reauthorization,0,0,0
694,section 355 extremely hazardous substances,0,0,0
695,7722 84 1 hydrogen peroxide solution,0,0,0
696,section 313 specific toxic chemical listings,0,0,0
697,none of the ingredients are listed,0,0,0
698,tsca toxic substances control act,0,0,0
699,all ingredients are listed or exempt from listing,0,0,0
700,california proposition 65,0,0,0
701,chemicals known to cause cancer,0,0,0
702,none of the ingredients are listed,0,0,0
703,chemicals known to cause reproductive toxicity for females,0,0,0
704,none of the ingredients are listed,0,0,0
705,contd on page 10,0,0,0
706,us,0,0,0
707,,0,0,0
708,44 2 2,0,0,0
709,,0,0,0
710,page 10 11,0,0,0
711,,0,0,0
712,safety data sheet sds,0,0,0
713,osha hazcom standard 29 cfr 1910 1200 g and ghs rev 03,0,0,0
714,,0,0,0
715,issue date 02 13 2017,0,0,0
716,,0,0,0
717,reviewed on 02 13 2017,0,0,0
718,,0,0,0
719,trade name hydrogen peroxide 35,0,0,0
720,chemicals known to cause reproductive toxicity for males,0,0,0
721,none of the ingredients are listed,0,0,0
722,chemicals known to cause developmental toxicity,0,0,0
723,none of the ingredients are listed,0,0,0
724,new jersey right to know list,0,0,0
725,7722 84 1 hydrogen peroxide solution,0,0,0
726,new jersey special hazardous substance list,0,0,0
727,7722 84 1 hydrogen peroxide solution,0,0,0
728,,0,0,0
729,co mu r3,0,0,0
730,,0,0,0
731,pennsylvania right to know list,0,0,0
732,7722 84 1 hydrogen peroxide solution,0,0,0
733,pennsylvania special hazardous substance list,0,0,0
734,7722 84 1 hydrogen peroxide solution,0,0,0
735,,0,0,0
736,e,0,0,0
737,,0,0,0
738,carcinogenic categories,0,0,0
739,epa environmental protection agency,0,0,0
740,none of the ingredients are listed,0,0,0
741,tlv threshold limit value established by acgih,0,0,0
742,7722 84 1 hydrogen peroxide solution,0,0,0
743,,0,0,0
744,a3,0,0,0
745,,0,0,0
746,niosh ca national institute for occupational safety and health,0,0,0
747,none of the ingredients are listed,0,0,0
748,ghs label elements,0,0,0
749,the product is classified and labeled according to the globally harmonized system ghs,0,0,0
750,hazard pictograms,0,0,0
751,,0,0,0
752,d,0,0,0
753,,0,0,0
754,d,0,0,0
755,,0,0,0
756,,0,0,0
757,ghs03 ghs05,0,0,0
758,,0,0,0
759,signal word danger,0,0,0
760,hazard determining components of labeling,0,0,0
761,hydrogen peroxide solution,0,0,0
762,hazard statements,0,0,0
763,h271 may cause fire or explosion strong oxidizer,0,0,0
764,h315 causes skin irritation,0,0,0
765,h318 causes serious eye damage,0,0,0
766,precautionary statements,0,0,0
767,p221,0,0,0
768,take any precaution to avoid mixing with combustibles,0,0,0
769,p283,0,0,0
770,wear fire flame resistant retardant clothing,0,0,0
771,p220,0,0,0
772,keep store away from clothing and other combustible materials,0,0,0
773,p280,0,0,0
774,wear protective gloves protective clothing eye protection face protection,0,0,0
775,p264,0,0,0
776,wash thoroughly after handling,0,0,0
777,p305 p351 p338 if in eyes rinse cautiously with water for several minutes remove contact lenses,0,0,0
778,if present and easy to do continue rinsing,0,0,0
779,contd on page 11,0,0,0
780,,0,0,0
781,us,0,0,0
782,,0,0,0
783,44 2 2,0,0,0
784,,0,0,0
785,page 11 11,0,0,0
786,,0,0,0
787,safety data sheet sds,0,0,0
788,osha hazcom standard 29 cfr 1910 1200 g and ghs rev 03,0,0,0
789,,0,0,0
790,issue date 02 13 2017,0,0,0
791,,0,0,0
792,reviewed on 02 13 2017,0,0,0
793,,0,0,0
794,trade name hydrogen peroxide 35,0,0,0
795,p310,0,0,0
796,p306 p360,0,0,0
797,,0,0,0
798,immediately call a poison center doctor,0,0,0
799,if on clothing rinse immediately contaminated clothing and skin with plenty of,0,0,0
800,water before removing clothes,0,0,0
801,p321,0,0,0
802,specific treatment see supplementary first aid instructions on this safety data,0,0,0
803,sheet,0,0,0
804,p371 p380 p375 in case of major fire and large quantities evacuate area fight fire remotely due to,0,0,0
805,the risk of explosion,0,0,0
806,p332 p313,0,0,0
807,if skin irritation occurs get medical advice attention,0,0,0
808,p370 p378,0,0,0
809,in case of fire use for extinction co2 powder or water spray,0,0,0
810,p302 p352,0,0,0
811,if on skin wash with plenty of water,0,0,0
812,p362 p364,0,0,0
813,take off contaminated clothing and wash it before reuse,0,0,0
814,p501,0,0,0
815,dispose of contents container in accordance with local regional national,0,0,0
816,international regulations,0,0,0
817,national regulations,0,0,0
818,the product is subject to be classified according with the latest version of the regulations on,0,0,0
819,hazardous substances,0,0,0
820,chemical safety assessment a chemical safety assessment has not been carried out,0,0,0
821,,0,0,0
822,16 other information,1,0,0
823,the information and recommendations in this safety data sheet are to the best of our knowledge,0,0,0
824,accurate as of the date of issue nothing herein shall be deemed to create warranty expressed or,0,0,0
825,implied and shall not establish a legally valid contractual relationship it is the responsibility of the user,0,0,0
826,to determine applicability of this information and the suitability of the material or product for any,0,0,0
827,particular purpose,0,0,0
828,date of preparation last revision 02 13 2017 6,0,0,0
829,abbreviations and acronyms,0,0,0
830,,0,0,0
831,adr the european agreement concerning the international carriage of dangerous goods by road,0,0,0
832,adn the european agreement concerning the international carriage of dangerous goods by inland waterways,0,0,0
833,imdg international maritime code for dangerous goods,0,0,0
834,dot us department of transportation,0,0,0
835,iata international air transport association,0,0,0
836,acgih american conference of governmental industrial hygienists,0,0,0
837,einecs european inventory of existing commercial chemical substances,0,0,0
838,elincs european list of notified chemical substances,0,0,0
839,cas chemical abstracts service division of the american chemical society,0,0,0
840,nfpa national fire protection association usa,0,0,0
841,hmis hazardous materials identification system usa,0,0,0
842,lc50 lethal concentration 50 percent,0,0,0
843,ld50 lethal dose 50 percent,0,0,0
844,pbt persistent bioaccumulative and toxic,0,0,0
845,vpvb very persistent and very bioaccumulative,0,0,0
