,sentence,title,key,value
84,maintain adequate ventilation and oxygenation of the patient no specific antidote treatment of exposure should be directed at the,0,0,0
85,control of symptoms and the clinical condition of the patient,0,0,0
86,,0,0,0
87,5 fire fighting measures,1,0,0
88,suitable extinguishing media,0,0,0
89,water fog or fine spray dry chemical fire extinguishers carbon dioxide fire extinguishers foam alcohol resistant foams atc,0,0,0
90,type are preferred general purpose synthetic foams including afff or protein foams may function but will be less effective,0,0,0
91,special hazards arising from the substance or mixture,0,0,0
92,hazardous combustion products during a fire smoke may contain the original material in addition to combustion products of,0,0,0
93,varying composition which may be toxic and or irritating combustion products may include and are not limited to carbon,0,0,0
94,monoxide carbon dioxide,0,0,0
95,unusual fire and explosion hazards container may rupture from gas generation in a fire situation violent steam generation or,0,0,0
96,eruption may occur upon application of direct water stream to hot liquids,0,0,0
97,advice for firefighters,0,0,0
98,fire fighting procedures keep people away isolate fire and deny unnecessary entry use water spray to cool fire exposed,0,0,0
99,containers and fire affected zone until fire is out and danger of reignition has passed fight fire from protected location or safe,0,0,0
100,distance consider the use of unmanned hose holders or monitor nozzles immediately withdraw all personnel from the area in case,0,0,0
101,of rising sound from venting safety device or discoloration of the container burning liquids may be extinguished by dilution with,0,0,0
102,water do not use direct water stream may spread fire move container from fire area if this is possible without hazard burning,0,0,0
103,liquids may be moved by flushing with water to protect personnel and minimize property damage,0,0,0
104,special protective equipment for firefighters wear positive pressure self contained breathing apparatus scba and protective fire,0,0,0
105,fighting clothing includes fire fighting helmet coat trousers boots and gloves avoid contact with this material during fire,0,0,0
106,fighting operations if contact is likely change to full chemical resistant fire fighting clothing with self contained breathing,0,0,0
107,apparatus if this is not available wear full chemical resistant clothing with self contained breathing apparatus and fight fire from a,0,0,0
108,remote location for protective equipment in post fire or non fire clean up situations refer to the relevant sections,0,0,0
109,,0,0,0
110,6 accidental release measures,1,0,0
111,sds gylcol ether dpm,0,0,0
112,,0,0,0
113,page 2,0,0,0
114,,0,0,0
115,personal precautions protective equipment and emergency procedures isolate area refer to section 7 handling for additional,0,0,0
116,precautionary measures keep unnecessary and unprotected personnel from entering the area keep upwind of spill ventilate area of,0,0,0
117,leak or spill no smoking in area use appropriate safety equipment for additional information refer to section 8 exposure,0,0,0
118,controls and personal protection,0,0,0
119,environmental precautions prevent from entering into soil ditches sewers waterways and or groundwater see section 12,0,0,0
120,ecological information,0,0,0
121,methods and materials for containment and cleaning up small spills absorb with materials such as sand vermiculite collect in,0,0,0
122,suitable and properly labeled containers large spills contain spilled material if possible pump into suitable and properly labeled,0,0,0
123,containers see section 13 disposal considerations for additional information,0,0,0
124,,0,0,0
125,7 handling and storage,1,0,0
126,handling,0,0,0
127,general handling keep away from heat sparks and flame containers even those that have been emptied can contain vapors do,0,0,0
128,not cut drill grind weld or perform similar operations on or near empty containers avoid breathing vapor use with adequate,0,0,0
129,ventilation keep container closed see section 8 exposure controls and personal protection,0,0,0
130,other precautions spills of these organic materials on hot fibrous insulations may lead to lowering of the autoignition temperatures,0,0,0
131,possibly resulting in spontaneous combustion,0,0,0
132,storage,0,0,0
133,store in the following material s carbon steel stainless steel phenolic lined steel drums do not store in aluminum copper,0,0,0
134,galvanized iron galvanized steel see section 10 for more specific information,0,0,0
135,shelf life use within steel drums 24 months,0,0,0
136,bulk 6 months,0,0,0
137,,0,0,0
138,8 exposure controls and personal proection,1,0,0
139,exposure limits,0,0,0
140,component,0,0,0
141,dipropylene glycol,0,0,0
142,monomethyl ether,0,0,0
143,,0,0,0
144,list,0,0,0
145,osha tablez 1,0,0,0
146,,0,0,0
147,type,0,0,0
148,pel,0,0,0
149,,0,0,0
150,value,0,0,0
151,600 mg m3 100 ppm skin,0,0,0
152,,0,0,0
153,acgih,0,0,0
154,acgih,0,0,0
155,,0,0,0
156,twa,0,0,0
157,twa,0,0,0
158,,0,0,0
159,100 ppm skin,0,0,0
160,150 ppm skin,0,0,0
161,,0,0,0
162,a skin notation following the inhalation exposure guideline refers to the potential for dermal absorption of the material including,0,0,0
163,mucous membranes and the eyes either by contact with vapors or by direct skin contact,0,0,0
164,it is intended to alert the reader that inhalation may not be the only route of exposure and that measures to minimize dermal,0,0,0
165,exposures should be considered,0,0,0
166,personal protection,0,0,0
167,eye face protection use safety glasses with side shields,0,0,0
168,skin protection when prolonged or frequently repeated contact could occur use protective clothing chemically resistant to this,0,0,0
169,material selection of specific items such as faceshield boots apron or full body suit will depend on the task,0,0,0
170,hand protection use gloves chemically resistant to this material when prolonged or frequently repeated contact could occur,0,0,0
171,examples of preferred glove barrier materials include butyl rubber ethyl vinyl alcohol laminate eval examples of acceptable,0,0,0
172,glove barrier materials include natural rubber latex neoprene nitrile butadiene rubber nitrile or nbr polyvinyl chloride,0,0,0
173,pvc or vinyl notice the selection of a specific glove for a particular application and duration of use in a workplace should,0,0,0
174,also take into account all relevant workplace factors such as but not limited to other chemicals which may be handled physical,0,0,0
175,requirements cut puncture protection dexterity thermal protection potential body reactions to glove materials as well as the,0,0,0
176,instructions specifications provided by the glove supplier,0,0,0
177,respiratory protection respiratory protection should be worn when there is a potential to exceed the exposure limit requirements or,0,0,0
178,guidelines if there are no applicable exposure limit requirements or guidelines wear respiratory protection when adverse effects,0,0,0
179,such as respiratory irritation or discomfort have been experienced or where indicated by your risk assessment process for most,0,0,0
180,,0,0,0
181,sds gylcol ether dpm,0,0,0
182,,0,0,0
183,page 3,0,0,0
184,,0,0,0
185,conditions no respiratory protection should be needed however if discomfort is experienced use an approved air purifying,0,0,0
186,respirator the following should be effective types of air purifying respirators organic vapor cartridge,0,0,0
187,ingestion use good personal hygiene do not consume or store food in the work area wash hands before smoking or eating,0,0,0
188,engineering controls,0,0,0
189,ventilation use local exhaust ventilation or other engineering controls to maintain airborne levels below exposure limit,0,0,0
190,requirements or guidelines if there are no applicable exposure limit requirements or guidelines general ventilation should be,0,0,0
191,sufficient for most operations local exhaust ventilation may be necessary for some operations,0,0,0
192,,0,0,0
193,9 physical and chemical properties,1,0,0
194,appearance,0,0,0
195,physical state,0,0,0
196,,0,0,0
197,liquid,0,0,0
198,,0,0,0
199,color colorless,0,0,0
200,odor mild,0,0,0
201,odor threshold,0,0,0
202,,0,0,0
203,no test data available,0,0,0
204,,0,0,0
205,ph not applicable,0,0,0
206,melting point not available,0,0,0
207,freezing point 83 c 117 f literature,0,0,0
208,boiling point 760 mmhg,0,0,0
209,flash point closed cup,0,0,0
210,,0,0,0
211,189 6 c 373 3 f literature,0,0,0
212,75 c 167 f setaflash closed cup astmd3278,0,0,0
213,,0,0,0
214,evaporation rate butyl acetate 1 no test data available,0,0,0
215,flammability solid gas,0,0,0
216,,0,0,0
217,not applicable to liquids,0,0,0
218,,0,0,0
219,flammable limits in air,0,0,0
220,lower 1 1 v setaflash closed cup astmd3278,0,0,0
221,upper 14 v setaflash closed cup astmd3278,0,0,0
222,vapor pressure 10 mmhg 75 1 c,0,0,0
223,vapor density air 1,0,0,0
224,,0,0,0
225,5 11 20 c,0,0,0
226,,0,0,0
227,specific gravity h2o 1,0,0,0
228,,0,0,0
229,0 951 25 c 25 c,0,0,0
230,,0,0,0
231,solubility in water by weight 100 25 c,0,0,0
232,partition coefficient n octanol water log pow,0,0,0
233,autoignition temperature,0,0,0
234,,0,0,0
235,1 01 measured,0,0,0
236,,0,0,0
237,207 c 405 f,0,0,0
238,,0,0,0
239,decomposition temperature no test data available,0,0,0
240,dynamic viscosity,0,0,0
241,,0,0,0
242,3 7 mpa s 25 c,0,0,0
243,,0,0,0
244,kinematic viscosity 4 55 mm2 s 20 c,0,0,0
245,explosive properties not explosive,0,0,0
246,oxidizing properties no,0,0,0
247,,0,0,0
248,sds gylcol ether dpm,0,0,0
249,,0,0,0
250,page 4,0,0,0
251,,0,0,0
252,molecular weight 148 2 g mol,0,0,0
253,henry s law constant h 1 6e 07 atm m3 mole 25 c estimated,0,0,0
254,,0,0,0
255,10 stability and reactivity,1,0,0
256,reactivity,0,0,0
257,no dangerous reaction known under conditions of normal use,0,0,0
258,chemical stability,0,0,0
259,stable under recommended storage conditions see storage section 7,0,0,0
260,possibility of hazardous reactions,0,0,0
261,polymerization will not occur,0,0,0
262,conditions to avoid do not distill to dryness product can oxidize at elevated temperatures generation of gas during decomposition,0,0,0
263,can cause pressure in closed systems,0,0,0
264,incompatible materials avoid contact with strong acids strong bases strong oxidizers,0,0,0
265,hazardous decomposition products,0,0,0
266,decomposition products depend upon temperature air supply and the presence of other materials decomposition products can,0,0,0
267,include and are not limited to aldehydes ketones organic acids,0,0,0
268,,0,0,0
269,11 toxicological information,1,0,0
270,acute toxicity,0,0,0
271,ingestion,0,0,0
272,ld50 rat 5 000 mg kg,0,0,0
273,dermal,0,0,0
274,ld50 rabbit 9 510 mg kg,0,0,0
275,inhalation,0,0,0
276,no deaths occurred at this concentration lc50 7 h vapor rat 3 35 mg l,0,0,0
277,eye damage eye irritation,0,0,0
278,may cause slight temporary eye irritation corneal injury is unlikely,0,0,0
279,skin corrosion irritation,0,0,0
280,prolonged exposure not likely to cause significant skin irritation,0,0,0
281,sensitization,0,0,0
282,skin,0,0,0
283,did not cause allergic skin reactions when tested in humans,0,0,0
284,respiratory,0,0,0
285,no relevant data found,0,0,0
286,repeated dose toxicity,0,0,0
287,symptoms of excessive exposure may be anesthetic or narcotic effects dizziness and drowsiness may be observed,0,0,0
288,chronic toxicity and carcinogenicity,0,0,0
289,for similar material s did not cause cancer in laboratory animals,0,0,0
290,developmental toxicity,0,0,0
291,did not cause birth defects or any other fetal effects in laboratory animals,0,0,0
292,reproductive toxicity,0,0,0
293,,0,0,0
294,sds gylcol ether dpm,0,0,0
295,,0,0,0
296,page 5,0,0,0
297,,0,0,0
298,for similar material s in laboratory animal studies effects on reproduction have been seen only at doses that produced significant,0,0,0
299,toxicity to the parent animals,0,0,0
300,genetic toxicology,0,0,0
301,in vitro genetic toxicity studies were negative,0,0,0
302,,0,0,0
303,12 ecological information,1,0,0
304,toxicity,0,0,0
305,material is practically non toxic to aquatic organisms on an acute basis lc50 ec50 el50 ll50 100 mg l in the most sensitive,0,0,0
306,species tested,0,0,0
307,fish acute prolonged toxicity,0,0,0
308,lc50 poecilia reticulata guppy static test 96 h 1 000 mg l,0,0,0
309,aquatic invertebrate acute toxicity,0,0,0
310,lc50 daphnia magna water flea static test 48 h lethality 1 919 mg l,0,0,0
311,lc50 crangon crangon shrimp semi static test 96 h 1 000 mg l,0,0,0
312,aquatic plant toxicity,0,0,0
313,erc50 pseudokirchneriella subcapitata green algae static test biomass growth inhibition 96 h 969 mg l,0,0,0
314,aquatic invertebrates chronic toxicity value,0,0,0
315,daphnia magna water flea flow through test 22 d noec 0 5 mg l loec 0 5 mg l,0,0,0
316,persistence and degradability,0,0,0
317,material is readily biodegradable passes oecd test s for ready biodegradability material is ultimately biodegradable reaches,0,0,0
318,70 biodegradation in oecd test s for inherent biodegradability,0,0,0
319,oecd biodegradation tests,0,0,0
320,biodegradation,0,0,0
321,75,0,0,0
322,,0,0,0
323,exposure time,0,0,0
324,28 d,0,0,0
325,,0,0,0
326,method,0,0,0
327,oecd 301f test,0,0,0
328,,0,0,0
329,indirect photodegradation with oh radicals,0,0,0
330,rate constant,0,0,0
331,atmospheric half life,0,0,0
332,5 00e 05 cm3 s,0,0,0
333,3 4 10 4 h,0,0,0
334,biological oxygen demand bod,0,0,0
335,bod 5,0,0,0
336,bod 10,0,0,0
337,0,0,0,0
338,0,0,0,0
339,chemical oxygen demand 2 02 mg mg,0,0,0
340,theoretical oxygen demand 2 06 mg mg,0,0,0
341,,0,0,0
342,bod 20,0,0,0
343,31 6,0,0,0
344,,0,0,0
345,10 day window,0,0,0
346,pass,0,0,0
347,,0,0,0
348,method,0,0,0
349,estimated,0,0,0
350,bod 28,0,0,0
351,,0,0,0
352,bioaccumulative potential,0,0,0
353,bioaccumulation bioconcentration potential is low bcf 100 or log pow 3,0,0,0
354,partition coefficient n octanol water log pow 1 01 measured,0,0,0
355,mobility in soil,0,0,0
356,mobility in soil given its very low henry s constant volatilization from natural bodies of water or moist soil is not expected to be,0,0,0
357,an important fate process potential for mobility in soil is very high koc between 0 and 50,0,0,0
358,partition coefficient soil organic carbon water koc 0 28 estimated,0,0,0
359,henry s law constant h 1 6e 07 atm m3 mole 25 c estimated,0,0,0
360,,0,0,0
361,13 disposal considerations,1,0,0
362,do not dump into any sewers on the ground or into any body of water all disposal practices must be,0,0,0
363,in compliance with all federal state provincial and local laws and regulations regulations may vary in different locations waste,0,0,0
364,characterizations and compliance with applicable laws are the responsibility solely of the waste generator as your supplier,0,0,0
365,we have no control over the management practices or manufacturing processes of parties,0,0,0
366,handling or using this material the information presented here pertains only to the product,0,0,0
367,as shipped in its intended condition as described in msds section composition information for unused,0,0,0
368,,0,0,0
369,sds gylcol ether dpm,0,0,0
370,,0,0,0
371,page 6,0,0,0
372,,0,0,0
373,uncontaminated product the preferred options include sending to a licensed permitted incinerator or other thermal,0,0,0
374,destruction device,0,0,0
375,,0,0,0
376,14 transport information,1,0,0
377,dot non bulk,0,0,0
378,not regulated,0,0,0
379,dot bulk,0,0,0
380,proper shipping name combustible liquid n o s,0,0,0
381,technical name dipropylene glycol methyl ether isomers,0,0,0
382,hazard class combustible liquid id number na1993 packing group pg iii,0,0,0
383,imdg,0,0,0
384,not regulated,0,0,0
385,transport in bulk according to annex ii of marpol 73 78 and the ibc code,0,0,0
386,product name poly 2 8 alkylene glycol monoalkyl c1 c6 ether ship type 3,0,0,0
387,pollution category z,0,0,0
388,icao iata,0,0,0
389,not regulated,0,0,0
390,this information is not intended to convey all specific regulatory or operational requirements information relating to this product,0,0,0
391,additional transportation system information can be obtained through an authorized sales or customer service representative it is the,0,0,0
392,responsibility of the transporting organization to follow all applicable laws regulations and rules relating to the transportation of the,0,0,0
393,material,0,0,0
394,,0,0,0
395,15 regulatory information,1,0,0
396,osha hazard communication standard,0,0,0
397,this product is a hazardous chemical as defined by the osha hazard communication standard 29 cfr 1910 1200,0,0,0
398,superfund amendments and reauthorization act of 1986 title iii emergency planning and community right to know act of,0,0,0
399,1986 sections 311 and 312,0,0,0
400,immediate acute health hazard yes,0,0,0
401,delayed chronic health hazard no,0,0,0
402,fire hazard yes reactive hazard no,0,0,0
403,sudden release of pressure hazard no,0,0,0
404,superfund amendments and reauthorization act of 1986 title iii emergency planning and community right to know act of,0,0,0
405,1986 section 313,0,0,0
406,to the best of our knowledge this product does not contain chemicals at levels which require reporting under this statute,0,0,0
407,pennsylvania worker and community right to know act pennsylvania hazardous substances list and or pennsylvania,0,0,0
408,environmental hazardous substance list,0,0,0
409,the following product components are cited in the pennsylvania hazardous substance list and or the pennsylvania environmental,0,0,0
410,substance list and are present at levels which require reporting,0,0,0
411,component,0,0,0
412,dipropylene glycol monomethyl ether,0,0,0
413,,0,0,0
414,cas,0,0,0
415,34590 94 8,0,0,0
416,,0,0,0
417,amount,0,0,0
418,99 0,0,0,0
419,,0,0,0
420,pennsylvania worker and community right to know act pennsylvania special hazardous substances list,0,0,0
421,to the best of our knowledge this product does not contain chemicals at levels which require reporting under this statute,0,0,0
422,california proposition 65 safe drinking water and toxic enforcement act of 1986,0,0,0
423,this product contains no listed substances known to the state of california to cause cancer birth defects or other reproductive harm,0,0,0
424,at levels which would require a warning under the statute,0,0,0
425,us toxic substances control act,0,0,0
426,all components of this product are on the tsca inventory or are exempt from tsca inventory requirements under 40 cfr 720 30,0,0,0
427,,0,0,0
428,sds gylcol ether dpm,0,0,0
429,,0,0,0
430,page 7,0,0,0
431,,0,0,0
432,cepa domestic substances list dsl,0,0,0
433,this product contains one or more substances which are not listed on the canadian domestic substances list dsl contact your,0,0,0
434,sales or technical service representative for more information,0,0,0
435,,0,0,0
436,16 other information,1,0,0
437,hazard rating system,0,0,0
438,nfpa,0,0,0
439,health,0,0,0
440,1,0,0,0
441,,0,0,0
442,fire,0,0,0
443,2,0,0,0
444,,0,0,0
445,reactivity,0,0,0
446,0,0,0,0
447,,0,0,0
448,recommended uses and restrictions,0,0,0
449,identified uses,0,0,0
450,industrial solvent for cleaner and coating formulations,0,0,0
451,cisco urges each customer or recipient of this m sds to study it carefully and consult appropriate expertise as necessary or,0,0,0
452,appropriate to become aware of and understand the data contained in this m sds and any hazards associated with the product the,0,0,0
453,information herein is provided in good faith and believed to be accurate as of the effective date shown above however no warranty,0,0,0
454,express or implied is given regulatory requirements are subject to change and may differ between various locations it is the,0,0,0
455,buyer s user s responsibility to ensure that his activities comply with all federal state provincial or local laws the information,0,0,0
456,presented here pertains only to the product as shipped since conditions for use of the product are not under the control of the,0,0,0
457,manufacturer it is the buyer s user s duty to determine the conditions necessary for the safe use of this product due to the,0,0,0
458,proliferation of sources for information such as manufacturer specific m sdss we are not and cannot be responsible for m sdss,0,0,0
459,obtained from any source other than ourselves if you have obtained an m sds from another source or if you are not sure that the,0,0,0
460,m sds you have is current please contact us for the most current version,0,0,0
461,,0,0,0
462,date created 6 26 2015,0,0,0
463,date updated 6 26 2015,0,0,0
464,,0,0,0
465,sds gylcol ether dpm,0,0,0
466,,0,0,0
467,page 8,0,0,0
468,,0,0,0
469,,0,0,0
