,sentence,title,key,value
181,skin protection,0,0,0
182,hand protection use gloves chemically resistant to this material when prolonged or,0,0,0
183,frequently repeated contact could occur examples of preferred glove barrier,0,0,0
184,materials include butyl rubber natural rubber latex neoprene nitrile butadiene,0,0,0
185,rubber nitrile or nbr polyethylene ethyl vinyl alcohol laminate eval,0,0,0
186,polyvinyl alcohol pva polyvinyl chloride pvc or vinyl notice the,0,0,0
187,selection of a specific glove for a particular application and duration of use in a,0,0,0
188,workplace should also take into account all relevant workplace factors such as but,0,0,0
189,not limited to other chemicals which may be handled physical requirements,0,0,0
190,cut puncture protection dexterity thermal protection potential body reactions to,0,0,0
191,glove materials as well as the instructions specifications provided by the glove,0,0,0
192,supplier,0,0,0
193,other protection when prolonged or frequently repeated contact could occur use,0,0,0
194,protective clothing chemically resistant to this material selection of specific items,0,0,0
195,such as faceshield boots apron or full body suit will depend on the task,0,0,0
196,respiratory protection respiratory protection should be worn when there is a potential to,0,0,0
197,exceed the exposure limit requirements or guidelines if there are no applicable exposure limit,0,0,0
198,requirements or guidelines wear respiratory protection when adverse effects such as,0,0,0
199,respiratory irritation or discomfort have been experienced or where indicated by your risk,0,0,0
200,assessment process for most conditions no respiratory protection should be needed,0,0,0
201,however if discomfort is experienced use an approved air purifying respirator,0,0,0
202,the following should be effective types of air purifying respirators organic vapor cartridge,0,0,0
203,with a particulate pre filter,0,0,0
204,,0,0,0
205,9 physical and chemical properties,1,0,0
206,appearance,0,0,0
207,physical state,0,0,0
208,color,0,0,0
209,,0,0,0
210,liquid,0,0,0
211,colorless,0,0,0
212,,0,0,0
213,odor,0,0,0
214,,0,0,0
215,mild,0,0,0
216,,0,0,0
217,odor threshold,0,0,0
218,,0,0,0
219,no test data available,0,0,0
220,,0,0,0
221,ph,0,0,0
222,,0,0,0
223,4 5 7 0 astm e70 5 aqueous solution,0,0,0
224,,0,0,0
225,melting point range,0,0,0
226,,0,0,0
227,not applicable to liquids,0,0,0
228,,0,0,0
229,page 4 of 10,0,0,0
230,,0,0,0
231,product name carbowax sentry polyethylene,0,0,0
232,glycol 400 nf fcc grade macrogol 400 ph eur,0,0,0
233,,0,0,0
234,issue date 03 26 2015,0,0,0
235,,0,0,0
236,freezing point,0,0,0
237,,0,0,0
238,4 8 c 39 46 f astm d1177,0,0,0
239,,0,0,0
240,boiling point 760 mmhg,0,0,0
241,,0,0,0
242,200 c 392 f calculated decomposes,0,0,0
243,,0,0,0
244,flash point,0,0,0
245,,0,0,0
246,closed cup 227 c 441 f astm d 93,0,0,0
247,,0,0,0
248,evaporation rate butyl acetate,0,0,0
249,1,0,0,0
250,,0,0,0
251,no test data available,0,0,0
252,,0,0,0
253,flammability solid gas,0,0,0
254,,0,0,0
255,not applicable to liquids,0,0,0
256,,0,0,0
257,lower explosion limit,0,0,0
258,,0,0,0
259,no test data available,0,0,0
260,,0,0,0
261,upper explosion limit,0,0,0
262,,0,0,0
263,no test data available,0,0,0
264,,0,0,0
265,vapor pressure,0,0,0
266,,0,0,0
267,0 01 mmhg at 20 c 68 f astm e1719,0,0,0
268,,0,0,0
269,relative vapor density air 1,0,0,0
270,,0,0,0
271,10 calculated,0,0,0
272,,0,0,0
273,relative density water 1,0,0,0
274,,0,0,0
275,1 127 at 20 c 68 f 20 c calculated,0,0,0
276,,0,0,0
277,water solubility,0,0,0
278,,0,0,0
279,100 at 20 c 68 f measured,0,0,0
280,,0,0,0
281,partition coefficient noctanol water,0,0,0
282,,0,0,0
283,no data available,0,0,0
284,,0,0,0
285,auto ignition temperature,0,0,0
286,,0,0,0
287,no test data available,0,0,0
288,,0,0,0
289,decomposition temperature,0,0,0
290,,0,0,0
291,no test data available,0,0,0
292,,0,0,0
293,kinematic viscosity,0,0,0
294,,0,0,0
295,6 8 8 0 cst at 98 9 c 210 0 f astm d 445,0,0,0
296,,0,0,0
297,explosive properties,0,0,0
298,,0,0,0
299,no data available,0,0,0
300,,0,0,0
301,oxidizing properties,0,0,0
302,,0,0,0
303,no data available,0,0,0
304,,0,0,0
305,liquid density,0,0,0
306,,0,0,0
307,9 392 lb gln at 20 c 68 f astm d4052,0,0,0
308,,0,0,0
309,molecular weight,0,0,0
310,,0,0,0
311,380 420 g mol calculated,0,0,0
312,,0,0,0
313,percent volatility,0,0,0
314,,0,0,0
315,no data available,0,0,0
316,,0,0,0
317,volatile organic compounds,0,0,0
318,,0,0,0
319,2 g l epa method no 24,0,0,0
320,,0,0,0
321,note the physical data presented above are typical values and should not be construed as a,0,0,0
322,specification,0,0,0
323,,0,0,0
324,10 stability and reactivity,1,0,0
325,reactivity no data available,0,0,0
326,chemical stability thermally stable at typical use temperatures,0,0,0
327,possibility of hazardous reactions polymerization will not occur,0,0,0
328,conditions to avoid exposure to elevated temperatures can cause product to decompose,0,0,0
329,generation of gas during decomposition can cause pressure in closed systems,0,0,0
330,incompatible materials avoid contact with strong acids strong bases strong oxidizers,0,0,0
331,,0,0,0
332,page 5 of 10,0,0,0
333,,0,0,0
334,product name carbowax sentry polyethylene,0,0,0
335,glycol 400 nf fcc grade macrogol 400 ph eur,0,0,0
336,,0,0,0
337,issue date 03 26 2015,0,0,0
338,,0,0,0
339,hazardous decomposition products decomposition products depend upon temperature air supply,0,0,0
340,and the presence of other materials decomposition products can include and are not limited to,0,0,0
341,aldehydes alcohols ethers carbon dioxide carboxylic acids polymer fragments,0,0,0
342,,0,0,0
343,11 toxicological information,1,0,0
344,,0,0,0
345,toxicological information on this product or its components appear in this section when such data is,0,0,0
346,available,0,0,0
347,acute toxicity,0,0,0
348,acute oral toxicity,0,0,0
349,very low toxicity if swallowed harmful effects not anticipated from swallowing small amounts,0,0,0
350,ld50 rat 10 000 mg kg,0,0,0
351,acute dermal toxicity,0,0,0
352,prolonged skin contact is unlikely to result in absorption of harmful amounts,0,0,0
353,prolonged repeated exposure to damaged skin as in burn patients may result in absorption,0,0,0
354,of toxic amounts,0,0,0
355,ld50 rabbit 20 000 mg kg,0,0,0
356,acute inhalation toxicity,0,0,0
357,at room temperature exposure to vapor is minimal due to low volatility single exposure is not,0,0,0
358,likely to be hazardous for respiratory irritation and narcotic effects no relevant data found,0,0,0
359,typical for this family of materials,0,0,0
360,lc50 rat 6 hour dust mist 2 5 mg l no deaths occurred following exposure to a saturated,0,0,0
361,atmosphere,0,0,0
362,,0,0,0
363,skin corrosion irritation,0,0,0
364,prolonged contact is essentially nonirritating to skin,0,0,0
365,serious eye damage eye irritation,0,0,0
366,may cause slight temporary eye irritation,0,0,0
367,corneal injury is unlikely,0,0,0
368,sensitization,0,0,0
369,did not cause allergic skin reactions when tested in humans,0,0,0
370,for respiratory sensitization,0,0,0
371,no relevant data found,0,0,0
372,specific target organ systemic toxicity single exposure,0,0,0
373,evaluation of available data suggests that this material is not an stot se toxicant,0,0,0
374,specific target organ systemic toxicity repeated exposure,0,0,0
375,recent findings of kidney failure and death in burn patients as well as some studies using animal burn,0,0,0
376,models suggest that polyethylene glycol may have been a factor,0,0,0
377,,0,0,0
378,page 6 of 10,0,0,0
379,,0,0,0
380,product name carbowax sentry polyethylene,0,0,0
381,glycol 400 nf fcc grade macrogol 400 ph eur,0,0,0
382,,0,0,0
383,issue date 03 26 2015,0,0,0
384,,0,0,0
385,the use of topical applications containing this material may not be appropriate in severely burned,0,0,0
386,patients or individuals with impaired renal function,0,0,0
387,based on available data repeated exposures are not anticipated to cause significant adverse effects,0,0,0
388,carcinogenicity,0,0,0
389,did not cause cancer in laboratory animals,0,0,0
390,teratogenicity,0,0,0
391,for similar material s did not cause birth defects in laboratory animals,0,0,0
392,reproductive toxicity,0,0,0
393,for similar material s in animal studies did not interfere with reproduction,0,0,0
394,mutagenicity,0,0,0
395,in vitro genetic toxicity studies were negative animal genetic toxicity studies were negative,0,0,0
396,aspiration hazard,0,0,0
397,based on physical properties not likely to be an aspiration hazard,0,0,0
398,,0,0,0
399,12 ecological information,1,0,0
400,ecotoxicological information on this product or its components appear in this section when such data,0,0,0
401,is available,0,0,0
402,toxicity,0,0,0
403,acute toxicity to fish,0,0,0
404,material is practically non toxic to aquatic organisms on an acute basis,0,0,0
405,lc50 ec50 el50 ll50 100 mg l in the most sensitive species tested,0,0,0
406,lc50 pimephales promelas fathead minnow static test 96 hour 87 209 mg l oecd test,0,0,0
407,guideline 203 or equivalent,0,0,0
408,acute toxicity to aquatic invertebrates,0,0,0
409,lc50 daphnia magna water flea static test 48 hour 53 484 mg l oecd test guideline,0,0,0
410,202 or equivalent,0,0,0
411,persistence and degradability,0,0,0
412,biodegradability material is expected to be readily biodegradable,0,0,0
413,theoretical oxygen demand 1 74 mg mg,0,0,0
414,chemical oxygen demand 1 81 mg mg,0,0,0
415,biological oxygen demand bod,0,0,0
416,incubation,0,0,0
417,time,0,0,0
418,5d,0,0,0
419,10 d,0,0,0
420,20 d,0,0,0
421,,0,0,0
422,bod,0,0,0
423,5 17,0,0,0
424,34 5 38,0,0,0
425,40 2 70,0,0,0
426,,0,0,0
427,page 7 of 10,0,0,0
428,,0,0,0
429,product name carbowax sentry polyethylene,0,0,0
430,glycol 400 nf fcc grade macrogol 400 ph eur,0,0,0
431,,0,0,0
432,issue date 03 26 2015,0,0,0
433,,0,0,0
434,bioaccumulative potential,0,0,0
435,bioaccumulation no bioconcentration is expected because of the relatively high water,0,0,0
436,solubility,0,0,0
437,mobility in soil,0,0,0
438,no data available,0,0,0
439,,0,0,0
440,13 disposal considerations,1,0,0
441,disposal methods do not dump into any sewers on the ground or into any body,0,0,0
442,of water all disposal practices must be in compliance with all federal state provincial and local,0,0,0
443,laws and regulations regulations may vary in different locations waste characterizations and,0,0,0
444,compliance with applicable laws are the responsibility solely of the waste generator as your,0,0,0
445,supplier we have no control over the management practices or,0,0,0
446,manufacturing processes of parties handling or using this material the,0,0,0
447,information presented here pertains only to the product as shipped in its,0,0,0
448,intended condition as described in msds section composition information for,0,0,0
449,unused uncontaminated product the preferred options include sending to a licensed,0,0,0
450,permitted incinerator or other thermal destruction device,0,0,0
451,,0,0,0
452,14 transport information,1,0,0
453,dot,0,0,0
454,not regulated for transport,0,0,0
455,,0,0,0
456,classification for sea transport imo imdg,0,0,0
457,not regulated for transport,0,0,0
458,transport in bulk,0,0,0
459,consult imo regulations before transporting ocean bulk,0,0,0
460,according to annex i or ii,0,0,0
461,of marpol 73 78 and the,0,0,0
462,ibc or igc code,0,0,0
463,classification for air transport iata icao,0,0,0
464,not regulated for transport,0,0,0
465,,0,0,0
466,this information is not intended to convey all specific regulatory or operational,0,0,0
467,requirements information relating to this product transportation classifications may vary by container,0,0,0
468,volume and may be influenced by regional or country variations in regulations additional,0,0,0
469,transportation system information can be obtained through an authorized sales or customer service,0,0,0
470,representative it is the responsibility of the transporting organization to follow all applicable laws,0,0,0
471,regulations and rules relating to the transportation of the material,0,0,0
472,,0,0,0
473,page 8 of 10,0,0,0
474,,0,0,0
475,product name carbowax sentry polyethylene,0,0,0
476,glycol 400 nf fcc grade macrogol 400 ph eur,0,0,0
477,,0,0,0
478,issue date 03 26 2015,0,0,0
479,,0,0,0
480,15 regulatory information,1,0,0
481,osha hazard communication standard,0,0,0
482,this product is not a hazardous chemical as defined by the osha hazard communication,0,0,0
483,standard 29 cfr 1910 1200,0,0,0
484,superfund amendments and reauthorization act of 1986 title iii emergency planning and,0,0,0
485,community right to know act of 1986 sections 311 and 312,0,0,0
486,this product is not a hazardous chemical under 29cfr 1910 1200 and therefore is not covered by,0,0,0
487,title iii of sara,0,0,0
488,superfund amendments and reauthorization act of 1986 title iii emergency planning and,0,0,0
489,community right to know act of 1986 section 313,0,0,0
490,this material does not contain any chemical components with known cas numbers that exceed the,0,0,0
491,threshold de minimis reporting levels established by sara title iii section 313,0,0,0
492,,0,0,0
493,pennsylvania worker and community right to know act,0,0,0
494,to the best of our knowledge this product does not contain chemicals at levels which require reporting,0,0,0
495,under this statute,0,0,0
496,california proposition 65 safe drinking water and toxic enforcement act of 1986,0,0,0
497,this product contains no listed substances knownto the state of california to cause cancer birth,0,0,0
498,defects or other reproductive harm at levels which would require a warning under the statute,0,0,0
499,,0,0,0
500,united states tsca inventory tsca,0,0,0
501,all components of this product are in compliance with the inventory listing requirements of the u s,0,0,0
502,toxic substances control act tsca chemical substance inventory,0,0,0
503,,0,0,0
504,,0,0,0
505,16 other information,1,0,0
506,product literature,0,0,0
507,additional information on this product may be obtained by calling your sales or customer service,0,0,0
508,contact ask for a product brochure additional information on this and other products may be,0,0,0
509,obtained by visiting our web page,0,0,0
510,hazard rating system,0,0,0
511,nfpa,0,0,0
512,health,0,0,0
513,1,0,0,0
514,,0,0,0
515,fire,0,0,0
516,1,0,0,0
517,,0,0,0
518,reactivity,0,0,0
519,0,0,0,0
520,,0,0,0
521,revision,0,0,0
522,identification number 101234504 a001 issue date 03 26 2015 version 5 0,0,0,0
523,most recent revision s are noted by the bold double bars in left hand margin throughout this,0,0,0
524,document,0,0,0
525,,0,0,0
526,page 9 of 10,0,0,0
527,,0,0,0
528,product name carbowax sentry polyethylene,0,0,0
529,glycol 400 nf fcc grade macrogol 400 ph eur,0,0,0
530,,0,0,0
531,legend,0,0,0
532,twa,0,0,0
533,us weel,0,0,0
534,,0,0,0
535,issue date 03 26 2015,0,0,0
536,,0,0,0
537,8 hr twa,0,0,0
538,usa workplace environmental exposure levels weel,0,0,0
539,,0,0,0
540,information source and references,0,0,0
541,this sds is prepared by product regulatory services and hazard communications groups from,0,0,0
542,information supplied by internal references within our company,0,0,0
543,the dow chemical company urges each customer or recipient of this m sds to study it,0,0,0
544,carefully and consult appropriate expertise as necessary or appropriate to become aware of and,0,0,0
545,understand the data contained in this m sds and any hazards associated with the product the,0,0,0
546,information herein is provided in good faith and believed to be accurate as of the effective date shown,0,0,0
547,above however no warranty express or implied is given regulatory requirements are subject to,0,0,0
548,change and may differ between various locations it is the buyer s user s responsibility to ensure that,0,0,0
549,his activities comply with all federal state provincial or local laws the information presented here,0,0,0
550,pertains only to the product as shipped since conditions for use of the product are not under the,0,0,0
551,control of the manufacturer it is the buyer s user s duty to determine the conditions necessary for the,0,0,0
552,safe use of this product due to the proliferation of sources for information such as manufacturerspecific m sdss we are not and cannot be responsible for m sdss obtained from any source other,0,0,0
553,than ourselves if you have obtained an m sds from another source or if you are not sure that the,0,0,0
554,m sds you have is current please contact us for the most current version,0,0,0
555,,0,0,0
556,page 10 of 10,0,0,0
557,,0,0,0
558,,0,0,0
