,sentence,title,key,value
211,1000 ppm peak 2400 mg m3 peak,0,0,0
212,3560 mg m3 stel,0,0,0
213,1780 mg m3 twa,0,0,0
214,500 ppm twa 1210 mg m3 twa,0,0,0
215,500 ppm twa 1210 mg m3 twa,0,0,0
216,2420 mg m3 stel,0,0,0
217,1210 mg m3 twa,0,0,0
218,500 ppm twa,0,0,0
219,500 ppm vla ed indicative limit value 1210 mg m3 vla ed indicative limit value,0,0,0
220,250 ppm llv 600 mg m3 llv,0,0,0
221,500 ppm stv 1200 mg m3 stv,0,0,0
222,,0,0,0
223,chloroacetone 201 161 1,0,0,0
224,acgih,0,0,0
225,austria,0,0,0
226,belgium,0,0,0
227,denmark,0,0,0
228,finland,0,0,0
229,,0,0,0
230,ireland,0,0,0
231,,0,0,0
232,spain,0,0,0
233,,0,0,0
234,1 ppm ceiling,0,0,0
235,skin potential significant contribution to overall exposure by the cutaneous route,0,0,0
236,1 ppm mak 3 8 mg m3 mak,0,0,0
237,skin notation,0,0,0
238,skin,0,0,0
239,1 ppm ceiling 3 8 mg m3 ceiling,0,0,0
240,potential for cutaneous absorption,0,0,0
241,1 ppm stel 3 8 mg m3 stel,0,0,0
242,1 ppm ceiling 3 8 mg m3 ceiling,0,0,0
243,potential for cutaneous absorption,0,0,0
244,1 ppm stel 3 8 mg m3 stel,0,0,0
245,1 ppm twa 3 8 mg m3 twa,0,0,0
246,potential for cutaneous absorption,0,0,0
247,1 ppm vla ec 3 8 mg m3 vla ec,0,0,0
248,,0,0,0
249,engineering controls,0,0,0
250,good general ventilation should be provided to keep component concentrations below the recommended,0,0,0
251,exposure limits and avoid flammable mixtures with air use explosion proof motors electrical fittings and,0,0,0
252,nonsparking tools and equipment containers should be grounded,0,0,0
253,personal protective equipment,0,0,0
254,personal protective equipment eyes face,0,0,0
255,wear coverall chemical splash goggles additionally wear a face shield where the possibility exists for face,0,0,0
256,contact due to splashing or spraying of material,0,0,0
257,personal protective equipment skin,0,0,0
258,where there is potential for skin contact have available and wear as appropriate impervious gloves apron pants,0,0,0
259,jacket hood and boots,0,0,0
260,personal protective equipment respiratory,0,0,0
261,wear niosh approved respiratory protection as appropriate,0,0,0
262,personal protective equipment general,0,0,0
263,eye wash fountain and emergency showers are recommended,0,0,0
264,,0,0,0
265,____________________________________________________________,0,0,0
266,page 3 of 7,0,0,0
267,,0,0,0
268,issue date 12 27 10,0,0,0
269,,0,0,0
270,revision 1 0000,0,0,0
271,,0,0,0
272,print date 12 28 2010,0,0,0
273,,0,0,0
274,safety data sheet,0,0,0
275,material name quilon h chromium complex,0,0,0
276,,0,0,0
277,section 9 physical chemical properties,1,0,0
278,appearance,0,0,0
279,physical state,0,0,0
280,vapor pressure,0,0,0
281,boiling point,0,0,0
282,solubility h2o,0,0,0
283,evaporation rate,0,0,0
284,octanol h2o coeff,0,0,0
285,flash point method,0,0,0
286,lower flammability limit,0,0,0
287,lfl,0,0,0
288,auto ignition,0,0,0
289,,0,0,0
290,blue green,0,0,0
291,liquid,0,0,0
292,nd,0,0,0
293,82 c 180 f,0,0,0
294,soluble,0,0,0
295,1,0,0,0
296,nd,0,0,0
297,toc,0,0,0
298,,0,0,0
299,760 mm hg,0,0,0
300,,0,0,0
301,2,0,0,0
302,,0,0,0
303,odor,0,0,0
304,ph,0,0,0
305,vapor density,0,0,0
306,melting point,0,0,0
307,specific gravity,0,0,0
308,voc,0,0,0
309,flash point,0,0,0
310,upper flammability limit,0,0,0
311,ufl,0,0,0
312,burning rate,0,0,0
313,,0,0,0
314,alcohol,0,0,0
315,2 6 2 7,0,0,0
316,2,0,0,0
317,nd,0,0,0
318,1 04,0,0,0
319,nd,0,0,0
320,0 to 4 c 32 39 f,0,0,0
321,12,0,0,0
322,nd,0,0,0
323,,0,0,0
324,399 c 750 f,0,0,0
325,,0,0,0
326,section 10 chemical stability reactivity information,0,0,0
327,chemical stability,0,0,0
328,this is a stable material,0,0,0
329,chemical stability conditions to avoid,0,0,0
330,keep away from sparks heat and other ignition sources,0,0,0
331,incompatibility,0,0,0
332,oxidizing agents,0,0,0
333,hazardous decomposition,0,0,0
334,decomposes with heat solvent vapors and gaseous hydrogen chloride will be emitted,0,0,0
335,hazardous polymerisation,0,0,0
336,will occur with water,0,0,0
337,,0,0,0
338,section 11 toxicological information,1,0,0
339,potential health effects,0,0,0
340,a general product information,0,0,0
341,skin contact may cause skin irritation with discomfort or rash there are rare inconclusive reports of human,0,0,0
342,sensitization from skin contact with isopropyl alcohol repeated and or prolonged exposure may cause defatting,0,0,0
343,of the skin with itching redness or rash fabrics treated with quilon are not skin sensitizers in humans,0,0,0
344,eye contact may cause eye corrosion with corneal or conjunctival ulceration pain or blurred vision exposure to,0,0,0
345,the product mists or vapors may cause irritation of the skin and eyes,0,0,0
346,inhalation may cause irritation of the respiratory tract with coughing and discomfort or temporary central nervous,0,0,0
347,system depression with anesthetic effects such as dizziness headache confusion incoordination drowsiness,0,0,0
348,and loss of consciousness,0,0,0
349,ingestion may cause irritation of the digestive tract with stomach pain heartburn nausea vomiting or diarrhea or,0,0,0
350,temporary central nervous system depression however there may be no symptoms at all,0,0,0
351,inhalation ingestion or skin contact to isopropyl alcohol may cause nonspecific effects such as headache,0,0,0
352,nausea and weakness flushing of the face or low blood pressure,0,0,0
353,isopropyl chloride has been associated with abnormal liver and kidney function and temporary alteration of the,0,0,0
354,heart s electrical activity with irregular pulse palpitations or inadequate circulation,0,0,0
355,b substance analysis ld50 lc50,0,0,0
356,isopropyl alcohol 200 661 7,0,0,0
357,inhalation lc50 rat 72 6 mg l 4 h oral ld50 rat 4396 mg kg dermal ld50 rat 12800 mg kg dermal ld50,0,0,0
358,rabbit 12870 mg kg,0,0,0
359,,0,0,0
360,____________________________________________________________,0,0,0
361,page 4 of 7,0,0,0
362,,0,0,0
363,issue date 12 27 10,0,0,0
364,,0,0,0
365,revision 1 0000,0,0,0
366,,0,0,0
367,print date 12 28 2010,0,0,0
368,,0,0,0
369,safety data sheet,0,0,0
370,material name quilon h chromium complex,0,0,0
371,acetone 200 662 2,0,0,0
372,oral ld50 rat 5800 mg kg,0,0,0
373,water 231 791 2,0,0,0
374,oral ld50 rat 90 ml kg,0,0,0
375,chromium tetrachloro hydroxy octadecanoato o o di 239 286 9,0,0,0
376,oral ld50 mouse 1280 mg kg dermal ld50 mouse 2500 mg kg,0,0,0
377,chloroacetone 201 161 1,0,0,0
378,inhalation lc50 rat 262 ppm 1 h oral ld50 rat 100 mg kg dermal ld50 rabbit 141 mg kg,0,0,0
379,carcinogenicity,0,0,0
380,a general product information,0,0,0
381,none of the components present in this material at concentrations equal to or greater than 0 19 are listed by,0,0,0
382,iarc ntp osha or acgih as a carcinogen,0,0,0
383,b substance carcinogenicity,0,0,0
384,isopropyl alcohol 200 661 7,0,0,0
385,iarc,0,0,0
386,,0,0,0
387,monograph 71 1999 supplement 7 1987 monograph 15 1977 group 3 not classifiable,0,0,0
388,,0,0,0
389,section 12 ecological information,1,0,0
390,ecotoxicity,0,0,0
391,a general product information,0,0,0
392,no information available for the product,0,0,0
393,b substance analysis ecotoxicity aquatic toxicity,0,0,0
394,isopropyl alcohol 200 661 7,0,0,0
395,test species,0,0,0
396,,0,0,0
397,96 hr lc50 lepomis macrochirus,0,0,0
398,,0,0,0
399,72 hr ec50 desmodesmus,0,0,0
400,subspicatus,0,0,0
401,,0,0,0
402,96 hr lc50,0,0,0
403,pimephales,0,0,0
404,promelas,0,0,0
405,96 hr lc50,0,0,0
406,pimephales,0,0,0
407,promelas,0,0,0
408,1400000 µg l,0,0,0
409,96 hr ec50,0,0,0
410,desmodesmus,0,0,0
411,subspicatus,0,0,0
412,1000 mg l,0,0,0
413,48 hr ec50,0,0,0
414,daphnia magna,0,0,0
415,,0,0,0
416,conditions,0,0,0
417,9640 mg l flow through,0,0,0
418,,0,0,0
419,11130 mg l static,0,0,0
420,,0,0,0
421,1000 mg l,0,0,0
422,,0,0,0
423,13299 mg l,0,0,0
424,,0,0,0
425,acetone 200 662 2,0,0,0
426,test species,0,0,0
427,,0,0,0
428,96 hr lc50 lepomis macrochirus,0,0,0
429,,0,0,0
430,96 hr lc50,0,0,0
431,oncorhynchus,0,0,0
432,mykiss,0,0,0
433,96 hr lc50,0,0,0
434,pimephales,0,0,0
435,promelas,0,0,0
436,8300 mg l,0,0,0
437,48 hr ec50,0,0,0
438,daphnia magna,0,0,0
439,48 hr ec50,0,0,0
440,daphnia magna,0,0,0
441,,0,0,0
442,conditions,0,0,0
443,4 74 6 33 ml l,0,0,0
444,,0,0,0
445,6210 8120 mg l static,0,0,0
446,,0,0,0
447,10294 17704 mg l static,0,0,0
448,,0,0,0
449,12600 12700 mg l,0,0,0
450,,0,0,0
451,____________________________________________________________,0,0,0
452,page 5 of 7,0,0,0
453,,0,0,0
454,issue date 12 27 10,0,0,0
455,,0,0,0
456,revision 1 0000,0,0,0
457,,0,0,0
458,print date 12 28 2010,0,0,0
459,,0,0,0
460,safety data sheet,0,0,0
461,material name quilon h chromium complex,0,0,0
462,mobility,0,0,0
463,no information available for the product,0,0,0
464,persistence degradation,0,0,0
465,no information available for the product,0,0,0
466,bioaccumulation,0,0,0
467,no information available for the product,0,0,0
468,other adverse effects,0,0,0
469,no information available for the product,0,0,0
470,,0,0,0
471,section 13 disposal considerations,1,0,0
472,waste disposal instructions,0,0,0
473,avoid disposal attempt to utilize preparation completely prior to disposal of unused preparation consult an,0,0,0
474,approved waste disposal operative to ensure regulatory compliance refer to local statutory requirements and the,0,0,0
475,toxic industrial waste regulations tiwr for proper disposal instructions,0,0,0
476,,0,0,0
477,section 14 transportation information,1,0,0
478,iata information,0,0,0
479,shipping name flammable liquid n o s isopropanol and acetone,0,0,0
480,un 1993 hazard class 3 packing group ii,0,0,0
481,icao information,0,0,0
482,shipping name flammable liquid n o s isopropanol and acetone,0,0,0
483,un 1993 hazard class 2 packing group ii,0,0,0
484,imdg information,0,0,0
485,shipping name flammable liquid n o s isopropanol and acetone,0,0,0
486,un 1993 hazard class 3 packing group ii,0,0,0
487,,0,0,0
488,section 15 regulatory information,1,0,0
489,eu marking and labelling,0,0,0
490,symbol s,0,0,0
491,xi,0,0,0
492,risk phrases,0,0,0
493,r36 irritating to eyes,0,0,0
494,r67 vapours may cause drowsiness and dizziness,0,0,0
495,safety phrases,0,0,0
496,a general product information,0,0,0
497,s16 keep away from sources of ignition no smoking s24 25 avoid contact with skin and eyes s3 9 keep in a,0,0,0
498,cool well ventilated place,0,0,0
499,,0,0,0
500,____________________________________________________________,0,0,0
501,page 6 of 7,0,0,0
502,,0,0,0
503,issue date 12 27 10,0,0,0
504,,0,0,0
505,revision 1 0000,0,0,0
506,,0,0,0
507,print date 12 28 2010,0,0,0
508,,0,0,0
509,safety data sheet,0,0,0
510,material name quilon h chromium complex,0,0,0
511,b substance analysis inventory,0,0,0
512,component cas,0,0,0
513,isopropyl alcohol,0,0,0
514,67 63 0,0,0,0
515,acetone,0,0,0
516,67 64 1,0,0,0
517,water,0,0,0
518,7732 18 5,0,0,0
519,chromium tetrachloro hydroxy tetradecanoatoo o di15659 56 0,0,0,0
520,chromium tetrachloro hydroxy octadecanoatoo o di15242 96 3,0,0,0
521,chloroacetone,0,0,0
522,78 95 5,0,0,0
523,,0,0,0
524,ec,0,0,0
525,200 661 7,0,0,0
526,,0,0,0
527,eec,0,0,0
528,einecs,0,0,0
529,,0,0,0
530,can,0,0,0
531,dsl,0,0,0
532,,0,0,0
533,tsca,0,0,0
534,yes,0,0,0
535,,0,0,0
536,200 662 2,0,0,0
537,,0,0,0
538,einecs,0,0,0
539,,0,0,0
540,dsl,0,0,0
541,,0,0,0
542,yes,0,0,0
543,,0,0,0
544,231 791 2,0,0,0
545,,0,0,0
546,einecs,0,0,0
547,,0,0,0
548,dsl,0,0,0
549,,0,0,0
550,yes,0,0,0
551,,0,0,0
552,239 730 1,0,0,0
553,,0,0,0
554,einecs,0,0,0
555,,0,0,0
556,dsl,0,0,0
557,,0,0,0
558,yes,0,0,0
559,,0,0,0
560,239 286 9,0,0,0
561,,0,0,0
562,einecs,0,0,0
563,,0,0,0
564,dsl,0,0,0
565,,0,0,0
566,yes,0,0,0
567,,0,0,0
568,201 161 1,0,0,0
569,,0,0,0
570,einecs,0,0,0
571,,0,0,0
572,dsl,0,0,0
573,,0,0,0
574,yes,0,0,0
575,,0,0,0
576,section 16 other information,1,0,0
577,key legend,0,0,0
578,acgih american conference of governmental industrial hygienists adg australian code for the transport,0,0,0
579,of dangerous goods by road and rail adr rid european agreement of dangerous goods by road rail as,0,0,0
580,standards australia dfg deutsche forschungsgemeinschaft dot department of transportation dsl,0,0,0
581,domestic substances list eec european economic community einecs european inventory of existing,0,0,0
582,commercial chemical substances elincs european list of notified chemical substances eu european,0,0,0
583,union hmis hazardous materials identification system iarc international agency for research on cancer,0,0,0
584,imo international maritime organization iata international air transport association mak maximum,0,0,0
585,concentration value in the workplace ndsl non domestic substances list nfpa national fire protection,0,0,0
586,association nohsc national occupational health safety commission ntp national toxicology program,0,0,0
587,stel short term exposure limit tdg transportation of dangerous goods tlv threshold limit value,0,0,0
588,tsca toxic substances control act twa time weighted average,0,0,0
589,,0,0,0
590,end of sheet,0,0,0
591,,0,0,0
592,____________________________________________________________,0,0,0
593,page 7 of 7,0,0,0
594,,0,0,0
595,issue date 12 27 10,0,0,0
596,,0,0,0
597,revision 1 0000,0,0,0
598,,0,0,0
599,print date 12 28 2010,0,0,0
600,,0,0,0
601,,0,0,0
