,sentence,title,key,value
68,after inhalation,0,0,0
69,remove from danger zone obtain medical advice,0,0,0
70,after contact with skin,0,0,0
71,after contact with skin wash immediately with plenty of water and soap,0,0,0
72,after contact with eyes,0,0,0
73,immediately rinse eyes with running water,0,0,0
74,after ingestion,0,0,0
75,obtain medical advice,0,0,0
76,4 2 most important symptoms and effects both acute and delayed,0,0,0
77,symptoms,0,0,0
78,no symptoms known currently,0,0,0
79,hazards,0,0,0
80,no hazards known at this time,0,0,0
81,4 3 indication of any immediate medical attention and special treatment needed,0,0,0
82,treatment,0,0,0
83,treat symptomatically,0,0,0
84,,0,0,0
85,section 5 firefighting measures,1,0,0
86,5 1 extinguishing media,0,0,0
87,suitable extinguishing media,0,0,0
88,all,0,0,0
89,extinguishing media that must not be used for safety reasons,0,0,0
90,no restrictions,0,0,0
91,5 2 special hazards arising from the substance or mixture,0,0,0
92,carbon oxides,0,0,0
93,chromium oxides,0,0,0
94,hydrogen chloride,0,0,0
95,nitrogen oxides,0,0,0
96,sulfur dioxide,0,0,0
97,5 3 advice for firefighters,0,0,0
98,,0,0,0
99,safety data sheet in accordance with regulation eu,0,0,0
100,no 453 2010,0,0,0
101,page 3 8,0,0,0
102,,0,0,0
103,savinyl orange rls,0,0,0
104,substance key ks7032,0,0,0
105,version 1 5 eu,0,0,0
106,,0,0,0
107,revision date 25 11 2010,0,0,0
108,date of printing 21 06 2011,0,0,0
109,,0,0,0
110,special protective equipment for firefighting,0,0,0
111,use self contained breathing apparatus,0,0,0
112,further information,0,0,0
113,cool container and metallic parts with a water spray jet,0,0,0
114,,0,0,0
115,section 6 accidental release measures,1,0,0
116,6 1 personal precautions protective equipment and emergency procedures,0,0,0
117,wear suitable personal protective equipment,0,0,0
118,6 2 environmental precautions,0,0,0
119,do not allow entry to drains water courses or soil,0,0,0
120,6 3 methods and material for containment and cleaning up,0,0,0
121,take up mechanically,0,0,0
122,avoid dust formation and electrical charging sparking because dust explosion might occur,0,0,0
123,when picked up treat material as prescribed under heading disposal,0,0,0
124,6 4 reference to other sections,0,0,0
125,additional information,0,0,0
126,must not be released into sewers drains or wells,0,0,0
127,take up as such and consider recycling,0,0,0
128,,0,0,0
129,section 7 handling and storage,1,0,0
130,7 1 precautions for safe handling,0,0,0
131,advice on safe handling,0,0,0
132,keep container tightly closed,0,0,0
133,keep container in a well ventilated place,0,0,0
134,advice on protection against fire and explosion,0,0,0
135,take precautionary measures against static discharges,0,0,0
136,avoid formation of dust,0,0,0
137,organic products which are intentionally or unintentionally in powdered form have in,0,0,0
138,principle the possibility of creating a dust explosion hazard,0,0,0
139,keep away from sources of ignition,0,0,0
140,dust explosion class,0,0,0
141,,0,0,0
142,st1 capable of dust explosion,0,0,0
143,,0,0,0
144,7 2 conditions for safe storage including any incompatibilities,0,0,0
145,7 3 specific end use s,0,0,0
146,,0,0,0
147,section 8 exposure controls personal protection,1,0,0
148,,0,0,0
149,safety data sheet in accordance with regulation eu,0,0,0
150,no 453 2010,0,0,0
151,page 4 8,0,0,0
152,,0,0,0
153,savinyl orange rls,0,0,0
154,substance key ks7032,0,0,0
155,version 1 5 eu,0,0,0
156,,0,0,0
157,revision date 25 11 2010,0,0,0
158,date of printing 21 06 2011,0,0,0
159,,0,0,0
160,8 1 control parameters,0,0,0
161,exposure limit values,0,0,0
162,chromium metal inorganic chromium ii compounds and inorganic chromium iii,0,0,0
163,compounds insoluble,0,0,0
164,cas number 7440 47 3,0,0,0
165,directive on indicative exposure limits amended,0,0,0
166,eu oel directive on indicative exposure limits,0,0,0
167,revision 07 02 2006,0,0,0
168,time weighted average 8 hrs,0,0,0
169,2 mg m3,0,0,0
170,values,0,0,0
171,dnel dmel values,0,0,0
172,dnel dmel values are not available,0,0,0
173,pnec values,0,0,0
174,pnec values are not available,0,0,0
175,8 2 exposure controls,0,0,0
176,general protective measures,0,0,0
177,observe the usual precautions for handling chemicals,0,0,0
178,hygiene measures,0,0,0
179,this substance is classified as non hazardous however the usual precautions for handling,0,0,0
180,chemicals must be observed to avoid contact with the skin eyes and respiratory tract in case,0,0,0
181,of contact with the product wash the eye immediately with running water and the skin with,0,0,0
182,water and soap,0,0,0
183,hand protection,0,0,0
184,,0,0,0
185,nitrile rubber gloves,0,0,0
186,,0,0,0
187,eye protection,0,0,0
188,,0,0,0
189,yes,0,0,0
190,,0,0,0
191,body protection,0,0,0
192,,0,0,0
193,working clothes,0,0,0
194,,0,0,0
195,section 9 physical and chemical properties,1,0,0
196,9 1 information on basic physical and chemical properties,0,0,0
197,form,0,0,0
198,,0,0,0
199,powder,0,0,0
200,,0,0,0
201,colour,0,0,0
202,,0,0,0
203,orange,0,0,0
204,,0,0,0
205,odour,0,0,0
206,,0,0,0
207,not specified,0,0,0
208,,0,0,0
209,ph value,0,0,0
210,,0,0,0
211,app 6 20 c 10 g l,0,0,0
212,,0,0,0
213,melting point,0,0,0
214,,0,0,0
215,not applicable,0,0,0
216,,0,0,0
217,boiling point,0,0,0
218,,0,0,0
219,1 013 hpa,0,0,0
220,not applicable,0,0,0
221,,0,0,0
222,boiling point,0,0,0
223,,0,0,0
224,not determined,0,0,0
225,,0,0,0
226,flash point,0,0,0
227,,0,0,0
228,not applicable,0,0,0
229,,0,0,0
230,evaporation rate,0,0,0
231,,0,0,0
232,not tested,0,0,0
233,,0,0,0
234,flammability,0,0,0
235,,0,0,0
236,safety data sheet in accordance with regulation eu,0,0,0
237,no 453 2010,0,0,0
238,page 5 8,0,0,0
239,,0,0,0
240,savinyl orange rls,0,0,0
241,substance key ks7032,0,0,0
242,version 1 5 eu,0,0,0
243,,0,0,0
244,revision date 25 11 2010,0,0,0
245,date of printing 21 06 2011,0,0,0
246,,0,0,0
247,lower explosion limit,0,0,0
248,,0,0,0
249,not tested,0,0,0
250,,0,0,0
251,upper explosive limit,0,0,0
252,,0,0,0
253,not tested,0,0,0
254,,0,0,0
255,combustion number,0,0,0
256,,0,0,0
257,not tested,0,0,0
258,,0,0,0
259,minimum ignition energy,0,0,0
260,,0,0,0
261,0 3 1 j,0,0,0
262,with inductive electrical resistance,0,0,0
263,,0,0,0
264,vapour pressure,0,0,0
265,,0,0,0
266,not tested,0,0,0
267,,0,0,0
268,vapour density relative to air,0,0,0
269,,0,0,0
270,,0,0,0
271,not applicable,0,0,0
272,,0,0,0
273,solubility in water,0,0,0
274,,0,0,0
275,20 c,0,0,0
276,insoluble,0,0,0
277,,0,0,0
278,soluble in,0,0,0
279,,0,0,0
280,fat,0,0,0
281,not tested,0,0,0
282,,0,0,0
283,soluble in,0,0,0
284,,0,0,0
285,dimethyl sulfoxide,0,0,0
286,10 g l 20 c,0,0,0
287,,0,0,0
288,octanol water partition,0,0,0
289,coefficient log pow,0,0,0
290,,0,0,0
291,unknown 20 c,0,0,0
292,,0,0,0
293,ignition temperature,0,0,0
294,,0,0,0
295,not tested,0,0,0
296,,0,0,0
297,self ignition temperature,0,0,0
298,,0,0,0
299,190 c,0,0,0
300,method in a 400 ml wire basket sit 400,0,0,0
301,,0,0,0
302,thermal decomposition,0,0,0
303,,0,0,0
304,230 c,0,0,0
305,method sandoz radex dynamic decomposition test,0,0,0
306,air open cup,0,0,0
307,,0,0,0
308,thermal decomposition,0,0,0
309,,0,0,0
310,220 c,0,0,0
311,method sandoz long duration test open cup,0,0,0
312,,0,0,0
313,thermal decomposition,0,0,0
314,,0,0,0
315,265 c,0,0,0
316,method sandoz radex dynamic decomposition test,0,0,0
317,steel gold plated closed high pressure argon pressure,0,0,0
318,,0,0,0
319,viscosity dynamic,0,0,0
320,,0,0,0
321,20 c,0,0,0
322,not applicable,0,0,0
323,,0,0,0
324,oxidizing properties,0,0,0
325,,0,0,0
326,not tested,0,0,0
327,,0,0,0
328,9 2 other information,0,0,0
329,density,0,0,0
330,,0,0,0
331,1 5 g cm3,0,0,0
332,,0,0,0
333,section 10 stability and reactivity,1,0,0
334,10 1 reactivity,0,0,0
335,10 2 chemical stability,0,0,0
336,stable,0,0,0
337,10 3 possibility of hazardous reactions,0,0,0
338,,0,0,0
339,safety data sheet in accordance with regulation eu,0,0,0
340,no 453 2010,0,0,0
341,page 6 8,0,0,0
342,,0,0,0
343,savinyl orange rls,0,0,0
344,substance key ks7032,0,0,0
345,version 1 5 eu,0,0,0
346,,0,0,0
347,revision date 25 11 2010,0,0,0
348,date of printing 21 06 2011,0,0,0
349,,0,0,0
350,10 4 conditions to avoid,0,0,0
351,none known,0,0,0
352,10 5 incompatible materials,0,0,0
353,not known,0,0,0
354,10 6 hazardous decomposition products,0,0,0
355,when used and handled as intended none,0,0,0
356,,0,0,0
357,section 11 toxicological information,1,0,0
358,11 1 information on toxicological effects,0,0,0
359,acute oral toxicity,0,0,0
360,,0,0,0
361,ld50 2 000 mg kg rat,0,0,0
362,,0,0,0
363,acute dermal toxicity,0,0,0
364,,0,0,0
365,not tested,0,0,0
366,,0,0,0
367,acute inhalation toxicity,0,0,0
368,,0,0,0
369,not tested,0,0,0
370,,0,0,0
371,irritant effect on skin,0,0,0
372,,0,0,0
373,non irritant rabbit,0,0,0
374,,0,0,0
375,irritant effect on eyes,0,0,0
376,,0,0,0
377,non irritant rabbit,0,0,0
378,method oecd 405 1987 eye irritation corrosion,0,0,0
379,,0,0,0
380,sensitization,0,0,0
381,,0,0,0
382,non sensitizing mouse,0,0,0
383,method oecd 429,0,0,0
384,,0,0,0
385,repeated dose toxicity,0,0,0
386,,0,0,0
387,not tested,0,0,0
388,,0,0,0
389,genetic toxicity in vitro,0,0,0
390,,0,0,0
391,test type ames test,0,0,0
392,test system strains of salmonella typhimurium,0,0,0
393,metabolic activation with and without,0,0,0
394,result negative with and without metabolic activation,0,0,0
395,method oecd 471,0,0,0
396,,0,0,0
397,assesment of mutagenicity,0,0,0
398,,0,0,0
399,not tested,0,0,0
400,,0,0,0
401,assessment of,0,0,0
402,carcinogenicity,0,0,0
403,,0,0,0
404,not tested,0,0,0
405,,0,0,0
406,assessment of toxicity to,0,0,0
407,reproduction,0,0,0
408,,0,0,0
409,not tested,0,0,0
410,,0,0,0
411,section 12 ecological information,1,0,0
412,12 1 toxicity,0,0,0
413,fish toxicity,0,0,0
414,,0,0,0
415,not tested,0,0,0
416,,0,0,0
417,daphnia toxicity,0,0,0
418,,0,0,0
419,not tested,0,0,0
420,,0,0,0
421,algae toxicity,0,0,0
422,,0,0,0
423,not tested,0,0,0
424,,0,0,0
425,bacteria toxicity,0,0,0
426,,0,0,0
427,not tested,0,0,0
428,,0,0,0
429,safety data sheet in accordance with regulation eu,0,0,0
430,no 453 2010,0,0,0
431,page 7 8,0,0,0
432,,0,0,0
433,savinyl orange rls,0,0,0
434,substance key ks7032,0,0,0
435,version 1 5 eu,0,0,0
436,,0,0,0
437,revision date 25 11 2010,0,0,0
438,date of printing 21 06 2011,0,0,0
439,,0,0,0
440,12 2 persistence and degradability,0,0,0
441,biodegradability,0,0,0
442,,0,0,0
443,not applicable due to insolubility in water this product does,0,0,0
444,not come into contact with the effluent when it is used for its,0,0,0
445,purpose otherwise it can be removed by filtration operations,0,0,0
446,,0,0,0
447,12 3 bioaccumulative potential,0,0,0
448,bioaccumulation,0,0,0
449,,0,0,0
450,not tested,0,0,0
451,,0,0,0
452,12 4 mobility in soil,0,0,0
453,behaviour in environmental compartments,0,0,0
454,no known data,0,0,0
455,12 5 results of pbt and vpvb assessment,0,0,0
456,12 6 other adverse effects,0,0,0
457,additional ecotoxicological remarks,0,0,0
458,no data available,0,0,0
459,,0,0,0
460,section 13 disposal considerations,1,0,0
461,13 1 waste treatment methods,0,0,0
462,product,0,0,0
463,incineration in an approved controlled furnace observe fire hazard data physical and,0,0,0
464,corrosion data,0,0,0
465,uncleaned packaging,0,0,0
466,for disposal local regulation is binding,0,0,0
467,composition,0,0,0
468,c,0,0,0
469,cl,0,0,0
470,cr,0,0,0
471,h,0,0,0
472,n,0,0,0
473,na,0,0,0
474,o,0,0,0
475,s,0,0,0
476,,0,0,0
477,section 14 transport information,1,0,0
478,section 14 1 to 14 5,0,0,0
479,adr,0,0,0
480,,0,0,0
481,not restricted,0,0,0
482,,0,0,0
483,adnr,0,0,0
484,,0,0,0
485,not restricted,0,0,0
486,,0,0,0
487,rid,0,0,0
488,,0,0,0
489,not restricted,0,0,0
490,,0,0,0
491,iata,0,0,0
492,,0,0,0
493,not restricted,0,0,0
494,,0,0,0
495,safety data sheet in accordance with regulation eu,0,0,0
496,no 453 2010,0,0,0
497,page 8 8,0,0,0
498,,0,0,0
499,savinyl orange rls,0,0,0
500,substance key ks7032,0,0,0
501,version 1 5 eu,0,0,0
502,,0,0,0
503,imdg,0,0,0
504,,0,0,0
505,revision date 25 11 2010,0,0,0
506,date of printing 21 06 2011,0,0,0
507,,0,0,0
508,not restricted,0,0,0
509,,0,0,0
510,14 6 special precautions for user,0,0,0
511,see sections 6 to 8 of this safety data sheet,0,0,0
512,14 7 transport in bulk according to annex ii of marpol73 78 and the ibc code,0,0,0
513,no transport as bulk according ibc code,0,0,0
514,,0,0,0
515,section 15 regulatory information,1,0,0
516,15 1 safety health and environmental regulations legislation specific for the substance or,0,0,0
517,mixture,0,0,0
518,15 2 chemical safety assessment,0,0,0
519,no chemical safety assessment csa is yet available for the substance or for the,0,0,0
520,component substances contained in this product,0,0,0
521,,0,0,0
522,section 16 other information,1,0,0
523,,0,0,0
524,decimal notation thousands places are identified with a dot for example 2 000 mg kg,0,0,0
525,means two thousand mg kg decimal places are identified with a comma for example,0,0,0
526,1 35 g cm3 means one point three five g cm3,0,0,0
527,this information corresponds to the present state of our knowledge and is intended as a,0,0,0
528,general description of our products and their possible applications clariant makes no,0,0,0
529,warranties express or implied as to the information s accuracy adequacy sufficiency or,0,0,0
530,freedom from defect and assumes no liability in connection with any use of this information,0,0,0
531,any user of this product is responsible for determining the suitability of clariant s products,0,0,0
532,for its particular application nothing included in this information waives any of clariant s,0,0,0
533,general terms and conditions of sale which control unless it agrees otherwise in writing,0,0,0
534,any existing intellectual industrial property rights must be observed due to possible,0,0,0
535,changes in our products and applicable national and international regulations and laws the,0,0,0
536,status of our products could change material safety data sheets providing safety,0,0,0
537,precautions that should be observed when handling or storing clariant products are,0,0,0
538,available upon request and are provided in compliance with applicable law you should,0,0,0
539,obtain and review the applicable material safety data sheet information before handling,0,0,0
540,any of these products for additional information please contact clariant,0,0,0
541,,0,0,0
542,,0,0,0
